% Model:              biconAndDipole_box_moveBicon_1.5.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 7 2022, 14:17
% Table:              Table 5 - Global Evaluation 4
% biconX (m)                                      biconY (m)                                        biconZ (m)                                        freq (MHz)                                        10 * log10( abs(emw.Pport_1) /.001)
-0.698                                            0.014                                             -1.204                                            215.15151515151516                                -21.583528052333723
-0.698                                            0.014                                             -1.204                                            215.65656565656562                                -22.48368383449412
-0.698                                            0.014                                             -1.204                                            216.16161616161617                                -18.533512310659432
-0.698                                            0.014                                             -1.204                                            216.66666666666666                                -22.483768511141378
-0.698                                            0.014                                             -1.204                                            217.17171717171715                                -23.348759133546135
-0.698                                            0.014                                             -1.204                                            217.67676767676767                                -23.54319520665721
-0.698                                            0.014                                             -1.204                                            218.1818181818182                                 -25.061983496518895
-0.698                                            0.014                                             -1.204                                            218.68686868686865                                -45.89592124133424
-0.698                                            0.014                                             -1.204                                            219.1919191919192                                 -28.272330180012702
-0.698                                            0.014                                             -1.204                                            219.6969696969697                                 -14.82181502382675
-0.698                                            0.014                                             -1.204                                            220.20202020202018                                -21.7450241063635
-0.698                                            0.014                                             -1.204                                            220.7070707070707                                 -17.652780178787737
-0.698                                            0.014                                             -1.204                                            221.21212121212122                                -19.92587777762815
-0.698                                            0.014                                             -1.204                                            221.71717171717168                                -32.58716863787421
-0.698                                            0.014                                             -1.204                                            222.22222222222223                                -24.737615155922978
-0.698                                            0.014                                             -1.204                                            222.72727272727272                                -23.17692246588116
-0.698                                            0.014                                             -1.204                                            223.2323232323232                                 -36.7594317642005
-0.698                                            0.014                                             -1.204                                            223.73737373737373                                -25.184422693502462
-0.698                                            0.014                                             -1.204                                            224.24242424242425                                -38.01192527884684
-0.698                                            0.014                                             -1.204                                            224.7474747474747                                 -29.730129426890493
-0.698                                            0.014                                             -1.204                                            225.25252525252526                                -21.72958229347759
-0.698                                            0.014                                             -1.204                                            225.75757575757575                                -18.177452518827554
-0.698                                            0.014                                             -1.204                                            226.26262626262624                                -17.269254738724143
-0.698                                            0.014                                             -1.204                                            226.76767676767676                                -18.3287837838756
-0.698                                            0.014                                             -1.204                                            227.27272727272728                                -23.0925280431494
-0.698                                            0.014                                             -1.204                                            227.77777777777774                                -35.276710088333836
-0.698                                            0.014                                             -1.204                                            228.2828282828283                                 -65.08194751469861
-0.698                                            0.014                                             -1.204                                            228.78787878787878                                -35.478596660421964
-0.698                                            0.014                                             -1.204                                            229.29292929292927                                -22.556001417432586
-0.698                                            0.014                                             -1.204                                            229.7979797979798                                 -25.732767724463823
-0.698                                            0.014                                             -1.204                                            230.3030303030303                                 -24.413476636710506
-0.698                                            0.014                                             -1.204                                            230.80808080808077                                -24.277844257101144
-0.698                                            0.014                                             -1.204                                            231.31313131313132                                -24.294593400292595
-0.698                                            0.014                                             -1.204                                            231.8181818181818                                 -24.390673313584674
-0.698                                            0.014                                             -1.204                                            232.3232323232323                                 -24.521909816748884
-0.698                                            0.014                                             -1.204                                            232.82828282828282                                -24.670124174142202
-0.698                                            0.014                                             -1.204                                            233.33333333333334                                -24.831339255216825
-0.698                                            0.014                                             -1.204                                            233.8383838383838                                 -24.80644160349536
-0.698                                            0.014                                             -1.204                                            234.34343434343435                                -25.552999315680083
-0.698                                            0.014                                             -1.204                                            234.84848484848484                                -19.128893494997648
-0.698                                            0.014                                             -1.204                                            235.35353535353534                                -24.415530101021258
-0.698                                            0.014                                             -1.204                                            235.85858585858585                                -24.780989802218613
-0.698                                            0.014                                             -1.204                                            236.36363636363637                                -24.225308104920387
-0.698                                            0.014                                             -1.204                                            236.86868686868684                                -24.57855268964368
-0.698                                            0.014                                             -1.204                                            237.37373737373738                                -25.310053960840445
-0.698                                            0.014                                             -1.204                                            237.87878787878788                                -23.931493306031015
-0.698                                            0.014                                             -1.204                                            238.38383838383837                                -29.296512123772022
-0.698                                            0.014                                             -1.204                                            238.88888888888889                                -25.424182868326092
-0.698                                            0.014                                             -1.204                                            239.3939393939394                                 -27.86547307947388
-0.698                                            0.014                                             -1.204                                            239.89898989898987                                -41.40465917524999
-0.698                                            0.014                                             -1.204                                            240.40404040404042                                -10.867403574080905
-0.698                                            0.014                                             -1.204                                            240.9090909090909                                 -35.78483412924689
-0.698                                            0.014                                             -1.204                                            241.4141414141414                                 -24.81605238611127
-0.698                                            0.014                                             -1.204                                            241.91919191919192                                -22.672675605916336
-0.698                                            0.014                                             -1.204                                            242.42424242424244                                -21.607079065465573
-0.698                                            0.014                                             -1.204                                            242.9292929292929                                 -20.7806748663581
-0.698                                            0.014                                             -1.204                                            243.43434343434345                                -20.117466970429177
-0.698                                            0.014                                             -1.204                                            243.93939393939394                                -18.401958685584226
-0.698                                            0.014                                             -1.204                                            244.44444444444443                                -19.301333933164937
-0.698                                            0.014                                             -1.204                                            244.94949494949495                                -18.80900429046947
-0.698                                            0.014                                             -1.204                                            245.45454545454547                                -18.6367211092506
-0.698                                            0.014                                             -1.204                                            245.95959595959593                                -18.594957396881085
-0.698                                            0.014                                             -1.204                                            246.46464646464648                                -19.75542165947335
-0.698                                            0.014                                             -1.204                                            246.96969696969697                                -21.157258711406485
-0.698                                            0.014                                             -1.204                                            247.47474747474746                                -24.057668790804392
-0.698                                            0.014                                             -1.204                                            247.97979797979798                                -26.523750600685148
-0.698                                            0.014                                             -1.204                                            248.4848484848485                                 -31.286626862805072
-0.698                                            0.014                                             -1.204                                            248.98989898989896                                -28.71588805736488
-0.698                                            0.014                                             -1.204                                            249.49494949494948                                -24.460494263913883
-0.698                                            0.014                                             -1.204                                            250                                               -19.882439327675364
-0.698                                            0.014                                             0.015                                             60                                                -57.04517349549444
-0.698                                            0.014                                             0.015                                             62.22222222222222                                 -54.52311496784085
-0.698                                            0.014                                             0.015                                             64.44444444444444                                 -51.992274402239104
-0.698                                            0.014                                             0.015                                             66.66666666666667                                 -49.54459329582687
-0.698                                            0.014                                             0.015                                             68.88888888888887                                 -47.420626892665624
-0.698                                            0.014                                             0.015                                             71.11111111111111                                 -46.02151051192375
-0.698                                            0.014                                             0.015                                             73.33333333333333                                 -45.65016782775543
-0.698                                            0.014                                             0.015                                             75.55555555555554                                 -46.20908086388394
-0.698                                            0.014                                             0.015                                             77.77777777777777                                 -47.46507634216148
-0.698                                            0.014                                             0.015                                             80                                                -49.58695254504541
-0.698                                            0.014                                             0.015                                             100                                               -43.90188468322119
-0.698                                            0.014                                             0.015                                             101.0204081632653                                 -44.389826164341684
-0.698                                            0.014                                             0.015                                             102.04081632653062                                -46.56301230772272
-0.698                                            0.014                                             0.015                                             103.06122448979592                                -37.913384932197154
-0.698                                            0.014                                             0.015                                             104.08163265306122                                -41.54321808681147
-0.698                                            0.014                                             0.015                                             105.10204081632652                                -42.07841154467957
-0.698                                            0.014                                             0.015                                             106.12244897959182                                -42.29261777175502
-0.698                                            0.014                                             0.015                                             107.14285714285712                                -42.30300042683932
-0.698                                            0.014                                             0.015                                             108.16326530612244                                -42.30389455664445
-0.698                                            0.014                                             0.015                                             109.18367346938776                                -42.28726060063715
-0.698                                            0.014                                             0.015                                             110.20408163265306                                -42.28585272357243
-0.698                                            0.014                                             0.015                                             111.22448979591837                                -42.36928207510338
-0.698                                            0.014                                             0.015                                             112.24489795918367                                -42.91547304126003
-0.698                                            0.014                                             0.015                                             113.26530612244898                                -44.08958416801145
-0.698                                            0.014                                             0.015                                             114.28571428571429                                -38.013113882224616
-0.698                                            0.014                                             0.015                                             115.30612244897958                                -39.833004041492174
-0.698                                            0.014                                             0.015                                             116.32653061224488                                -39.908598158067846
-0.698                                            0.014                                             0.015                                             117.3469387755102                                 -39.83584411910867
-0.698                                            0.014                                             0.015                                             118.3673469387755                                 -39.64570048237535
-0.698                                            0.014                                             0.015                                             119.38775510204081                                -39.38098394664409
-0.698                                            0.014                                             0.015                                             120.40816326530611                                -39.03085685951366
-0.698                                            0.014                                             0.015                                             121.42857142857143                                -38.430793665763126
-0.698                                            0.014                                             0.015                                             122.44897959183673                                -40.50232897934979
-0.698                                            0.014                                             0.015                                             123.46938775510205                                -38.61236138560565
-0.698                                            0.014                                             0.015                                             124.48979591836735                                -38.06300680818347
-0.698                                            0.014                                             0.015                                             125.51020408163264                                -37.56999231959186
-0.698                                            0.014                                             0.015                                             126.53061224489794                                -37.05418061851991
-0.698                                            0.014                                             0.015                                             127.55102040816325                                -36.470810831501076
-0.698                                            0.014                                             0.015                                             128.57142857142858                                -35.711757280330694
-0.698                                            0.014                                             0.015                                             129.59183673469389                                -33.89994031439324
-0.698                                            0.014                                             0.015                                             130.6122448979592                                 -37.34085505223695
-0.698                                            0.014                                             0.015                                             131.6326530612245                                 -35.589542459425175
-0.698                                            0.014                                             0.015                                             132.6530612244898                                 -34.66265363204747
-0.698                                            0.014                                             0.015                                             133.67346938775512                                -33.93429215494744
-0.698                                            0.014                                             0.015                                             134.69387755102042                                -33.27620528166432
-0.698                                            0.014                                             0.015                                             135.71428571428572                                -32.69657817220674
-0.698                                            0.014                                             0.015                                             136.73469387755102                                -32.27342413282996
-0.698                                            0.014                                             0.015                                             137.75510204081633                                -32.21985994560042
-0.698                                            0.014                                             0.015                                             138.77551020408163                                -34.13749232513894
-0.698                                            0.014                                             0.015                                             139.79591836734693                                -33.80364980691185
-0.698                                            0.014                                             0.015                                             140.81632653061223                                -39.13114606694317
-0.698                                            0.014                                             0.015                                             141.83673469387753                                -58.32546494924584
-0.698                                            0.014                                             0.015                                             142.85714285714286                                -36.56086125411947
-0.698                                            0.014                                             0.015                                             143.87755102040813                                -31.595783762430113
-0.698                                            0.014                                             0.015                                             144.89795918367346                                -29.466790061107467
-0.698                                            0.014                                             0.015                                             145.9183673469388                                 -28.79843376052168
-0.698                                            0.014                                             0.015                                             146.9387755102041                                 -28.742422483154098
-0.698                                            0.014                                             0.015                                             147.9591836734694                                 -31.00318401970494
-0.698                                            0.014                                             0.015                                             148.9795918367347                                 -30.57227620112711
-0.698                                            0.014                                             0.015                                             150                                               -31.245008349185056
-0.698                                            0.014                                             0.015                                             200                                               -16.264228929896003
-0.698                                            0.014                                             0.015                                             200.50505050505046                                -31.080481076655563
-0.698                                            0.014                                             0.015                                             201.010101010101                                  -22.705750049442543
-0.698                                            0.014                                             0.015                                             201.5151515151515                                 -24.035442635003665
-0.698                                            0.014                                             0.015                                             202.020202020202                                  -20.77956535195963
-0.698                                            0.014                                             0.015                                             202.5252525252525                                 -21.698812087358327
-0.698                                            0.014                                             0.015                                             203.03030303030303                                -22.39671521572599
-0.698                                            0.014                                             0.015                                             203.5353535353535                                 -22.781988924333145
-0.698                                            0.014                                             0.015                                             204.04040404040404                                -22.979876693316275
-0.698                                            0.014                                             0.015                                             204.54545454545453                                -22.5186779206497
-0.698                                            0.014                                             0.015                                             205.05050505050502                                -28.779694677133012
-0.698                                            0.014                                             0.015                                             205.55555555555554                                -25.441127592494848
-0.698                                            0.014                                             0.015                                             206.06060606060606                                -25.30752330648295
-0.698                                            0.014                                             0.015                                             206.56565656565652                                -25.416273202813706
-0.698                                            0.014                                             0.015                                             207.07070707070707                                -25.68977766038163
-0.698                                            0.014                                             0.015                                             207.57575757575756                                -27.167434892603808
-0.698                                            0.014                                             0.015                                             208.08080808080805                                -24.053367207196096
-0.698                                            0.014                                             0.015                                             208.58585858585857                                -24.791179663565778
-0.698                                            0.014                                             0.015                                             209.0909090909091                                 -24.916560115632997
-0.698                                            0.014                                             0.015                                             209.59595959595956                                -24.190843897978365
-0.698                                            0.014                                             0.015                                             210.1010101010101                                 -39.119120483697905
-0.698                                            0.014                                             0.015                                             210.6060606060606                                 -23.08324830009572
-0.698                                            0.014                                             0.015                                             211.1111111111111                                 -28.198976347958222
-0.698                                            0.014                                             0.015                                             211.6161616161616                                 -27.958761795026028
-0.698                                            0.014                                             0.015                                             212.12121212121212                                -27.761438751059828
-0.698                                            0.014                                             0.015                                             212.6262626262626                                 -28.123762113224732
-0.698                                            0.014                                             0.015                                             213.13131313131314                                -29.047539906632522
-0.698                                            0.014                                             0.015                                             213.63636363636363                                -30.089313473932684
-0.698                                            0.014                                             0.015                                             214.14141414141412                                -32.31940194918887
-0.698                                            0.014                                             0.015                                             214.64646464646464                                -38.335900435059514
-0.698                                            0.014                                             0.015                                             215.15151515151516                                -50.04429254390435
-0.698                                            0.014                                             0.015                                             215.65656565656562                                -30.87568177267528
-0.698                                            0.014                                             0.015                                             216.16161616161617                                -25.17221206416481
-0.698                                            0.014                                             0.015                                             216.66666666666666                                -22.859643712573373
-0.698                                            0.014                                             0.015                                             217.17171717171715                                -22.94818793761423
-0.698                                            0.014                                             0.015                                             217.67676767676767                                -26.655034564165664
-0.698                                            0.014                                             0.015                                             218.1818181818182                                 -23.350273603156367
-0.698                                            0.014                                             0.015                                             218.68686868686865                                -25.050403522115772
-0.698                                            0.014                                             0.015                                             219.1919191919192                                 -26.28704779133947
-0.698                                            0.014                                             0.015                                             219.6969696969697                                 -36.73993692771677
-0.698                                            0.014                                             0.015                                             220.20202020202018                                -20.418678408351155
-0.698                                            0.014                                             0.015                                             220.7070707070707                                 -19.092388129220183
-0.698                                            0.014                                             0.015                                             221.21212121212122                                -22.004440024070977
-0.698                                            0.014                                             0.015                                             221.71717171717168                                -23.753934143489097
-0.698                                            0.014                                             0.015                                             222.22222222222223                                -24.48338905622925
-0.698                                            0.014                                             0.015                                             222.72727272727272                                -25.71518636173577
-0.698                                            0.014                                             0.015                                             223.2323232323232                                 -27.21303329659541
-0.698                                            0.014                                             0.015                                             223.73737373737373                                -29.56740492502838
-0.698                                            0.014                                             0.015                                             224.24242424242425                                -35.485822687188985
-0.698                                            0.014                                             0.015                                             224.7474747474747                                 -31.284462154927873
-0.698                                            0.014                                             0.015                                             225.25252525252526                                -14.096215740913898
-0.698                                            0.014                                             0.015                                             225.75757575757575                                -18.064443915554637
-0.698                                            0.014                                             0.015                                             226.26262626262624                                -21.367362515231733
-0.698                                            0.014                                             0.015                                             226.76767676767676                                -23.247626504244177
-0.698                                            0.014                                             0.015                                             227.27272727272728                                -23.505106949516236
-0.698                                            0.014                                             0.015                                             227.77777777777774                                -28.942646768073345
-0.698                                            0.014                                             0.015                                             228.2828282828283                                 -23.987182235095528
-0.698                                            0.014                                             0.015                                             228.78787878787878                                -30.2499126013051
-0.698                                            0.014                                             0.015                                             229.29292929292927                                -26.090489542741597
-0.698                                            0.014                                             0.015                                             229.7979797979798                                 -39.68697396790753
-0.698                                            0.014                                             0.015                                             230.3030303030303                                 -32.5395352010827
-0.698                                            0.014                                             0.015                                             230.80808080808077                                -28.445480783392743
-0.698                                            0.014                                             0.015                                             231.31313131313132                                -26.83315810944532
-0.698                                            0.014                                             0.015                                             231.8181818181818                                 -27.206400898077273
-0.698                                            0.014                                             0.015                                             232.3232323232323                                 -27.050938657722092
-0.698                                            0.014                                             0.015                                             232.82828282828282                                -27.071104122817125
-0.698                                            0.014                                             0.015                                             233.33333333333334                                -27.01314727865158
-0.698                                            0.014                                             0.015                                             233.8383838383838                                 -27.931163542052488
-0.698                                            0.014                                             0.015                                             234.34343434343435                                -27.599227845312253
-0.698                                            0.014                                             0.015                                             234.84848484848484                                -27.600084235404996
-0.698                                            0.014                                             0.015                                             235.35353535353534                                -27.464727695019032
-0.698                                            0.014                                             0.015                                             235.85858585858585                                -28.066052818510702
-0.698                                            0.014                                             0.015                                             236.36363636363637                                -27.9936664996421
-0.698                                            0.014                                             0.015                                             236.86868686868684                                -28.10728891879997
-0.698                                            0.014                                             0.015                                             237.37373737373738                                -28.445501634621245
-0.698                                            0.014                                             0.015                                             237.87878787878788                                -29.711730976900853
