% Model:              biconAndDipole_box_12.31.21.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 1 2022, 14:41
% Table:              Table 10 - s22
% freq (MHz)                                      abs(emw.S22) (1)                                  S22 (1)
248                                               0.9998758376397467                                0.9766364068231692-0.21431990006370008i
248.5                                             0.9998633525330679                                0.9757380765467214-0.21831612335228576i
249                                               0.9998798110745942                                0.9748866809397996-0.22216119355267203i
249.5                                             0.9998715713526457                                0.9740067572531264-0.22595131339396604i
250                                               0.999790918411415                                 0.9737433655551645-0.22672833650702323i
250.5                                             0.9986147145766905                                0.9636187460161239-0.2620501106570992i
251                                               0.9997871487079794                                0.9722175898863901-0.23316796657587907i
251.5                                             0.9978953381089953                                0.9502055337162304-0.3048024762279989i
252                                               0.9997650451077094                                0.9783156217433562-0.20598225572153192i
252.5                                             0.9988953372234299                                0.971307054404398-0.23314051726579285i
253                                               0.9998481568704494                                0.975419468766879-0.21966610286472135i
253.5                                             0.9998657111715097                                0.9744221238536226-0.22412711777271424i
254                                               0.999831288224611                                 0.9738489629952506-0.22645264888263086i
254.5                                             0.9998664692425758                                0.9737902674917371-0.22686002568541233i
255                                               0.9998625911919194                                0.9731895045371538-0.22940660305176178i
255.5                                             0.9998663037859925                                0.9729007382001523-0.23064426950666125i
256                                               0.9994087432659572                                0.972013962118195-0.2323934025821906i
256.5                                             0.9998606622319659                                0.971951946131278-0.23458635572122838i
257                                               0.9984324281196626                                0.9661909386153963-0.2516791283726658i
257.5                                             0.9998553692187676                                0.9716232415197247-0.23592167321867819i
258                                               0.9998518870765455                                0.9709238164165634-0.23876921662061992i
258.5                                             0.9994578306064614                                0.9675006596153851-0.25071583277561255i
259                                               0.999821275965636                                 0.9703840512619366-0.24082644566164974i
259.5                                             0.9997922898471331                                0.9705924889733308-0.23986421822841428i
260                                               0.9995960998043407                                0.9678502084087647-0.24991665976313018i
260.5                                             0.9998072738565073                                0.9699348228049219-0.24257168912873092i
261                                               0.9998142905043713                                0.9689794245628611-0.24638890046141673i
261.5                                             0.9997971150490682                                0.9678182051925943-0.25084296473735357i
262                                               0.9997233153146756                                0.965240601165797-0.26030230318776865i
262.5                                             0.9108481091756543                                0.6175948566081987-0.6694929955421215i
263                                               0.9997310423388189                                0.9713235843753159-0.2366276641733802i
263.5                                             0.9992652580095664                                0.9689560827553182-0.24424406964426845i
264                                               0.9996758876322552                                0.9729576893615365-0.22957616388814697i
264.5                                             0.9997492987898925                                0.970060514680815-0.24182898562429206i
265                                               0.9995081176812237                                0.9680146541108318-0.2489259061193704i
265.5                                             0.9997618696989199                                0.9687771880614416-0.24697075939399413i
266                                               0.9996707104645092                                0.9710019389549193-0.23769047920857886i
266.5                                             0.9996812698916044                                0.9700556318627466-0.24156720071950652i
267                                               0.9997365106032233                                0.9680903929581046-0.24954775433838589i
267.5                                             0.9996115964481992                                0.966059726079387-0.2568111161946409i
268                                               0.9996457423391171                                0.9684845215241933-0.2476476160692422i
268.5                                             0.9995811324258616                                0.9672892435390967-0.2520197604064606i
269                                               0.9985995028866448                                0.9652505490488547-0.25591472158970985i
269.5                                             0.9993476276597129                                0.9659860483673953-0.2560598275181803i
270                                               0.9985983336638067                                0.9645635241010527-0.25848760119179665i
270.5                                             0.9954130500473911                                0.9606920505491068-0.2606106755610799i
271                                               0.9922853923721677                                0.959500129799968-0.2529620541287394i
271.5                                             0.9983805860818488                                0.9649502535517648-0.2561929016103309i
272                                               0.9994254711876457                                0.9651887427038744-0.2593491149326746i
272.5                                             0.9997012958035965                                0.9648910222705366-0.2615109863334786i
273                                               0.9998022777014415                                0.9644621452915023-0.26347175331846007i
273.5                                             0.9998437161183868                                0.9640012811019193-0.26530922843972804i
274                                               0.9998591048953944                                0.9634851383773492-0.267235135729192i
274.5                                             0.9998585100431733                                0.9628787172609756-0.26940975474472445i
275                                               0.9997487728421922                                0.9624062887678303-0.2706875396829354i
275.5                                             0.9993794236608843                                0.9656542155962483-0.2574318712552035i
276                                               0.9998165410917433                                0.961963761330646-0.27250474808203573i
276.5                                             0.9997932530538302                                0.9608766866665738-0.27622914739872595i
277                                               0.9996547105171817                                0.958599981613459-0.28354120601751404i
277.5                                             0.9996834934715708                                0.9600476547975779-0.2787034044234028i
278                                               0.9995935097542925                                0.9563443626776346-0.29084814717926905i
278.5                                             0.9994193109302806                                0.9651615167711738-0.25942668637656396i
279                                               0.9996800715285546                                0.9596780365106374-0.27996126812547434i
279.5                                             0.9995991881810181                                0.9568887900415834-0.2890715837035958i
280                                               0.9993601483059935                                0.9499357099013703-0.31039145135837276i
280.5                                             0.9869473183388222                                0.9694912302214022-0.18480195805235586i
281                                               0.9995255046779422                                0.9611798636432678-0.2741979289279994i
281.5                                             0.9993194299668792                                0.9541021893755686-0.2972008333401423i
282                                               0.9990869633090104                                0.969129504605635-0.24282249392685282i
282.5                                             0.9994398092374758                                0.9608016591127925-0.275209200672411i
283                                               0.9993105318765384                                0.957573628129638-0.2857871337726943i
283.5                                             0.9990140360002325                                0.9528486351815397-0.30018081643927713i
284                                               0.9823713605060633                                0.8374583872801892-0.513533776412612i
284.5                                             0.9987662415065882                                0.9647622013244591-0.25839485302300474i
285                                               0.9992337082842055                                0.9604401259004682-0.275722266659219i
285.5                                             0.9981291245995052                                0.9567055997648599-0.2845630769308175i
286                                               0.9969368642884153                                0.9530345294733062-0.2925889557191315i
286.5                                             0.99441118300123                                  0.94545147319885-0.30818032497878534i
287                                               0.9944716243371331                                0.9800524581041283-0.16873349097257426i
287.5                                             0.9903991891878836                                0.9531916840146544-0.26891665524716857i
288                                               0.9884176025588349                                0.9493970276707323-0.274981164624295i
288.5                                             0.9920609725097369                                0.9539854869838714-0.2722070237909202i
289                                               0.9953991464501983                                0.9556354562145818-0.2785324677292245i
289.5                                             0.9975046919525317                                0.956496067911593-0.28307398774344533i
290                                               0.9986852869517165                                0.9565453402738995-0.28704235641124864i
290.5                                             0.9993496376425983                                0.9560590985396368-0.29094793066108876i
291                                               0.9995016363769695                                0.9537261956478532-0.29901482380529665i
291.5                                             0.9997881307569375                                0.955735260476801-0.2935071009086364i
292                                               0.9996026451247291                                0.9537913129156712-0.29914474681490755i
292.5                                             0.9983290439390995                                0.9516136968915284-0.3018149298175868i
293                                               0.9982601715431103                                0.9516816278532777-0.30137260873512606i
293.5                                             0.9982298341164562                                0.9501552543449164-0.30605194716079626i
294                                               0.9956883122203716                                0.9466146275773897-0.3087328326381434i
294.5                                             0.9922555925264397                                0.9432991525929143-0.3078276622031971i
295                                               0.989589736222046                                 0.9405913276689699-0.30753178754389443i
295.5                                             0.9892286121042444                                0.9379311238202391-0.3144176425949931i
296                                               0.992892074458984                                 0.9455512930515506-0.3029313845279244i
296.5                                             0.9947467867433719                                0.9463344882482098-0.30654886411184484i
297                                               0.996582974761426                                 0.9469377391076387-0.31062283212611186i
297.5                                             0.9977020362755289                                0.9466216034900697-0.3151458281402848i
298                                               0.9985013150886928                                0.9457479975592027-0.3202586475750614i
298.5                                             0.9989422606491345                                0.9441931219261557-0.32616711762245915i
299                                               0.9985076829361849                                0.931931893211154-0.3584976140763881i
299.5                                             0.9992562654989798                                0.9481531952564044-0.3154656914214893i
300                                               0.9997381932656496                                0.9472145581443833-0.3197827948989848i
