% Model:              biconAndDipole_box_12.31.21.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 1 2022, 14:41
% Table:              Table 9 - s21
% freq (MHz)                                      abs(emw.S12) (1)                                  S12 (1)
165                                               0.009597798051764495                              0.0013331995656491787+0.0095047517779586i
165.5                                             0.009836780360882475                              0.00184710835713603+0.009661803071127116i
166                                               0.01011583106674457                               0.002439094262478644+0.009817375278029172i
166.5                                             0.010438296172425443                              0.003127175750496265+0.009958855296106064i
167                                               0.010806643156270094                              0.003932071022304623+0.010065900545033788i
167.5                                             0.011220975968448656                              0.004875672093650778+0.010106340748247967i
168                                               0.011676732832764634                              0.005977053285364377+0.010030998139351762i
168.5                                             0.012161744155747322                              0.007245313632632378+0.009767980921083207i
169                                               0.012614191638543173                              0.008594197663566797+0.00923350405931765i
169.5                                             0.013071516545208578                              0.010105845964203827+0.008290743159659865i
170                                               0.013391643927373817                              0.011493232326522381+0.006873262527079038i
170.5                                             0.013512695427841464                              0.012566792039712914+0.0049667570462239964i
171                                               0.013367046768390753                              0.01309008763346111+0.0027069438591618773i
171.5                                             0.012934723280808502                              0.01292943626865177+3.697892994147501E-4i
172                                               0.012264103012066591                              0.012141024883180225-0.0017331293882972018i
172.5                                             0.011457546266573566                              0.01094264199799569-0.0033961673330939928i
173                                               0.010646029159789742                              0.009607700862504323-0.0045858500856141345i
173.5                                             0.010017226072290756                              0.008407930750419011-0.005445320805934218i
174                                               0.010776479783820016                              0.008250221438981782-0.006932990894184621i
174.5                                             0.006496505000285971                              0.004648021389759062-0.004538774545963136i
175                                               0.006707201266846772                              0.004346126305521643-0.005108594226442705i
175.5                                             0.00696155090311205                               0.00404231178849582-0.005667707330235738i
176                                               0.005640232078089498                              0.0029947379010409-0.004779514912496761i
176.5                                             0.005617909747187491                              0.0026651825359613585-0.004945473888066825i
177                                               0.005513746634153572                              0.002322665435217642-0.005000662678254261i
177.5                                             0.006404566131930129                              0.0020483202591180844-0.00606818353828828i
178                                               0.005200867412344734                              0.001683538308299813-0.004920845517314724i
178.5                                             0.005243879955086245                              0.001450394691757162-0.0050393087047211115i
179                                               0.005341961983026257                              0.0012315872612081492-0.0051980525820856825i
179.5                                             0.005544480872036375                              0.0010244932790838416-0.005449007401489676i
180                                               0.005948758482662382                              8.20809067113087E-4-0.005891858786528458i
180.5                                             0.00801660823363684                               5.927136680850617E-4-0.007994666852300922i
181                                               0.004441836017265989                              2.887932293871922E-4-0.004432437892959303i
181.5                                             0.005645788884557793                              7.655937475072875E-5-0.005645269771333706i
182                                               0.007833472381825819                              -4.4925535768574167E-4-0.00782057921003416i
182.5                                             0.006469456096689355                              -5.18943387897403E-4-0.006448609148269774i
183                                               0.007149696076993259                              -9.351908085989336E-4-0.0070882700389365005i
183.5                                             0.007848818457411623                              -0.0014374421650957812-0.007716068377056421i
184                                               0.008635024912506358                              -0.0020562740092240944-0.008386619845837471i
184.5                                             0.009556053952980868                              -0.0028315411831923622-0.00912691304221569i
185                                               0.013146347344659848                              -0.005600725372138256-0.011893625343533058i
185.5                                             0.011600431228181132                              -0.004919362962425609-0.010505706674168811i
186                                               0.012916727338822287                              -0.006392266569805193-0.011224115699957394i
186.5                                             0.014221032327036996                              -0.008109519751698425-0.011682185148483328i
187                                               0.022123110837952847                              -0.012908423172289322-0.0179667649941065i
187.5                                             0.01888606614655338                               -0.013751414331386956-0.01294535045406323i
188                                               0.020748659311801747                              -0.01678558247200935-0.01219635537005174i
188.5                                             0.022779720514189264                              -0.020118607601780122-0.01068444172009798i
189                                               0.02472735634636282                               -0.023349026723896677-0.008140338010596883i
189.5                                             0.02638732779546177                               -0.025991611667426823-0.0045527125007879905i
190                                               0.02758897736927592                               -0.027588240330464846-2.0166246783104723E-4i
190.5                                             0.028244674086852932                              -0.02789936073282687+0.004403099473341446i
191                                               0.02837656688644874                               -0.027003449171440187+0.008720279875471052i
191.5                                             0.02810341199988983                               -0.025229503205685015+0.012380385051761564i
192                                               0.027586014269267135                              -0.022980487041774477+0.01526058316667634i
192.5                                             0.027191252504807223                              -0.020745537489973494+0.01757802284195493i
193                                               0.024328737901948214                              -0.016914760627545142+0.01748651940251519i
193.5                                             0.024616513318363616                              -0.015405259406531308+0.019200278919084796i
194                                               0.024000286265617874                              -0.013443962913885117+0.019881488928188643i
194.5                                             0.02336609854258182                               -0.01164015376532066+0.020260340111195953i
195                                               0.02277883232432753                               -0.010018557387105421+0.020457363220637795i
195.5                                             0.022273642046109994                              -0.008572611632407532+0.020557856400854398i
196                                               0.021847659122250875                              -0.007275333851806195+0.020600721503550176i
196.5                                             0.021551274049907098                              -0.006113464941332546+0.020665985570141505i
197                                               0.02109640436468603                               -0.005014636238019107+0.020491747131923362i
197.5                                             0.020891234852304718                              -0.004034761416010987+0.02049791194170812i
198                                               0.020749451768609137                              -0.0031197734777309812+0.02051357506982835i
198.5                                             0.02077964119386647                               -0.0022584416503264055+0.02065654689094727i
199                                               0.02060487155295271                               -0.001428367109504346+0.020555303430359915i
199.5                                             0.02105529220960587                               -6.215377718079434E-4+0.021046116526098245i
200                                               0.016968948660659514                              1.0538310322889472E-4+0.01696862142454867i
200.5                                             0.01978381929024199                               8.98861462647844E-4+0.019763389228063026i
201                                               0.01889510498034571                               0.0015406913608104328+0.01883218687112597i
201.5                                             0.022299154460973355                              0.0027385799289128946+0.022130351774142753i
202                                               0.017913347789372307                              0.002602853302426554+0.017723238522038148i
202.5                                             0.01921728319180515                               0.0035240654844674387+0.018891398458960682i
203                                               0.020114044761707885                              0.004442529222271828+0.01961730691979022i
203.5                                             0.020742993639909224                              0.00534346556247416+0.0200429329422609i
204                                               0.021561849594521825                              0.006359238827405476+0.020602753201278697i
204.5                                             0.0235357282292737                                0.007905133575181987+0.022168431754203122i
205                                               0.010156872446017066                              0.0035321091824730487+0.009522933508523006i
205.5                                             0.019674911135191014                              0.007789078992457494+0.01806743968100961i
206                                               0.021103580662359                                 0.009196557792992773+0.018994326561708807i
206.5                                             0.022183231244110643                              0.01054498402869169+0.019516635475007565i
207                                               0.02355906293110089                               0.012167147370252056+0.02017399244230404i
207.5                                             0.027788361630975335                              0.015737406599374306+0.022902556094458806i
208                                               0.02073983418253303                               0.012272287295396063+0.01671920113098188i
208.5                                             0.024460513124367752                              0.01581748943153833+0.018658074134018772i
209                                               0.020430190933383566                              0.01526606964106695+0.013577180093399444i
209.5                                             0.04397728660567766                               0.03373949534601102+0.028207236500487183i
210                                               0.02589928166706942                               -0.010701341331010738-0.02358503942306223i
210.5                                             0.007045107097370204                              -0.0016700732758173954-0.00684429611185961i
211                                               0.011200944482989592                              0.008476086529020726+0.007322370822593483i
211.5                                             0.01438018999047354                               0.011700298459350653+0.008360196177377188i
212                                               0.01111527153889698                               0.009138753868441577+0.006327119337854893i
212.5                                             0.02499799838244673                               0.020845610066063607+0.013797117963634179i
213                                               0.0226506253220183                                0.020624162607409884+0.009364547197893371i
213.5                                             0.017129257424806164                              0.016226628531225116+0.005487074487822102i
214                                               0.018438636082881793                              0.018026626372927575+0.0038760859391688517i
214.5                                             0.018192973191315503                              0.018159928946661213+0.0010960174232833666i
215                                               0.018052871366081347                              0.017359820153528546-0.004954069922540852i
215.5                                             0.005548598734398513                              0.0051152615966158655+0.002149661999839902i
216                                               0.007705426017885892                              0.007698920378866292+3.165677131201803E-4i
216.5                                             0.007313376611504233                              0.007296503250603306-4.965055645534375E-4i
217                                               7.335909088971173E-4                              -6.187671360849884E-4+3.940594535316722E-4i
217.5                                             0.002704557900803657                              0.002067377494896275+0.0017437269661262586i
218                                               0.01983042400687315                               -0.01400898101697262+0.014035461059704159i
218.5                                             0.03718100838973993                               -0.014964068250687787+0.03403680428986641i
219                                               0.05515616289848709                               1.8893777740888E-4+0.055155839293774794i
219.5                                             0.0677817226238578                                0.028589505530298147+0.06145731929876741i
220                                               0.07220385159924292                               0.052484787527519346+0.04958571632997394i
220.5                                             0.07125173287975392                               0.06393142452154836+0.03145762859805823i
221                                               0.06850810632644828                               0.0668166195596244+0.015129440936807997i
221.5                                             0.06569435719821669                               0.06565816764906537+0.0021802726100443367i
222                                               0.06119341821085286                               0.0607319898181816-0.0075006563081256765i
222.5                                             0.059304897757499836                              0.05730209737358263-0.015282033065530365i
223                                               0.05938699617521744                               0.05497131904268082-0.022471524145528898i
223.5                                             0.05488772301429262                               0.04834129614002333-0.025995792451784825i
224                                               0.053894501307790645                              0.04456944000403684-0.030301522881565016i
224.5                                             0.0569890378365706                                0.04351620491190272-0.03679796656886585i
225                                               0.12568407125672887                               0.06943372519395158-0.10476375123752164i
225.5                                             0.04217584180222633                               0.027565064992937715-0.031921291071345184i
226                                               0.043020543654337697                              0.0252177046245531-0.0348544767538342i
226.5                                             0.04263452794647983                               0.02209037149899265-0.03646530488362414i
227                                               0.04242168651077765                               0.01900535593168861-0.03792619058551126i
227.5                                             0.04667889603371432                               0.016791131293826214-0.04355430225362129i
228                                               0.04049538545298051                               0.01232100842283693-0.038575497332242484i
228.5                                             0.03825685663260174                               0.008989741449108895-0.037185637389799i
229                                               0.03674280542666453                               0.0057693161831707035-0.036287032689382756i
229.5                                             0.03792162383411242                               0.0030141919961621903-0.03780164283237165i
230                                               0.036004352853395455                              1.1531273084102307E-4-0.03600416819433427i
230.5                                             0.03458829957139297                               -0.002678461043570034-0.03448443581789473i
231                                               0.03501976890014122                               -0.0057249393534532025-0.034548650960907014i
231.5                                             0.03474241773609038                               -0.008737117612574851-0.033625858590867856i
232                                               0.034500903763738475                              -0.011818969098550196-0.03241333568089312i
232.5                                             0.03439217887315562                               -0.015026860347976068-0.030935666078582447i
233                                               0.034831102128905896                              -0.018635305316560543-0.02942670676907022i
233.5                                             0.08609284618973483                               -0.05808388620757597+0.06354715043237348i
234                                               0.030623984726631918                              -0.02228574581978746-0.02100414182471664i
234.5                                             0.031139889266832393                              -0.025667093501354647-0.017632158538967973i
235                                               0.03078911202916456                               -0.028030549720794162-0.012738041525074885i
235.5                                             0.028887789363254257                              -0.028216538861221826-0.006191228390949929i
236                                               0.030487583347412306                              -0.030486148818881953-2.9575083836691263E-4i
236.5                                             0.028683608637754106                              -0.027733114736514422+0.007322824010937905i
237                                               0.02668100924711837                               -0.02274354308141895+0.013950179301659751i
237.5                                             0.024883260168173136                              -0.016258131935756818+0.01883745690257886i
