% Model:              biconAndDipole_fullFeature_addCablesV2_1.1.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 5 2022, 16:52
% Table:              Table 8 - s22
% freq (MHz)                                      abs(emw.S22) (1)                                  S22 (1)
76.5                                              0.9999117961725451                                0.9983784073324223-0.0553548181948161i
77                                                0.9999131957585929                                0.9983584637115832-0.055738469548504484i
77.5                                              0.9999142328257747                                0.9983381598397727-0.05611944061815054i
78                                                0.9999157305798035                                0.9983182420081175-0.05649916755814995i
78.5                                              0.9999161661339095                                0.9982970600188129-0.05687986685753577i
79                                                0.9999168730250196                                0.998276011375727-0.05726044072396471i
79.5                                              0.9999175414040363                                0.9982547619001735-0.057641304210788426i
80                                                0.999918147637428                                 0.9982332821765904-0.058022550181951384i
80.5                                              0.9999186968207796                                0.9982115730407792-0.05840424384596875i
81                                                0.9999191941309529                                0.9981896366031053-0.05878642844785402i
81.5                                              0.9999196446711806                                0.998167474790275-0.05916914795859111i
82                                                0.9999200531866408                                0.9981450887651561-0.05955245199631342i
82.5                                              0.9999204240075767                                0.9981224785541577-0.05993640089625976i
83                                                0.9999207611053909                                0.9980996427130097-0.06032107182193115i
83.5                                              0.9999210681948315                                0.9980765778616245-0.06070656755180136i
84                                                0.9999213488585194                                0.9980532778995719-0.06109303051053198i
84.5                                              0.9999216067075166                                0.9980297326147745-0.06148066669631531i
85                                                0.9999218456333849                                0.9980059251165199-0.06186978913164461i
85.5                                              0.9999220702550259                                0.9979818267614567-0.06226090295653119i
86                                                0.9999222868069395                                0.9979573861703229-0.06265488840718174i
86.5                                              0.999922502064179                                 0.9979324963072819-0.06305349275182787i
87                                                0.9999227413616971                                0.997906939782182-0.06346044616020269i
87.5                                              0.9999230419395818                                0.9978800441661972-0.06388667510971986i
88                                                0.9999234791256867                                0.9978486629718657-0.06438175139026216i
88.5                                              0.999871283085942                                 0.9976347040720245-0.06683995789235707i
89                                                0.9999193509347439                                0.9978252355363927-0.06468004097480175i
89.5                                              0.9999211343424877                                0.9977910766119229-0.06523221856097812i
90                                                0.9999208753781665                                0.9977580958469278-0.06573080852196883i
90.5                                              0.9998909048375766                                0.9977670867311268-0.06513572148205446i
91                                                0.9999224020556128                                0.9977201706639851-0.06632700191396403i
91.5                                              0.9999226120137716                                0.9976907269224554-0.066771576508168i
92                                                0.9999226666776265                                0.9976629953290509-0.06718546782423972i
92.5                                              0.9999226877114672                                0.9976356424259101-0.06759072689035035i
93                                                0.9999226872956516                                0.9976083392363758-0.06799251469535147i
93.5                                              0.9999226660249511                                0.9975809543079429-0.06839281857402624i
94                                                0.9999226195780789                                0.9975534167506755-0.06879262949575697i
94.5                                              0.9999225308915507                                0.9975256657052007-0.06919258662573817i
95                                                0.9999223191758464                                0.9974975711606852-0.06959338987674751i
95.5                                              0.9999213984573528                                0.9974684198128165-0.06999681827791134i
96                                                0.9999235063961183                                0.9974431029572701-0.07038661098874198i
96.5                                              0.9999230729037604                                0.9974136925887407-0.07079602786733154i
97                                                0.9999228833995856                                0.997384577932532-0.07120236266084319i
97.5                                              0.9999228139542757                                0.9973552628912724-0.0716108472880886i
98                                                0.999922205790801                                 0.997324906936635-0.0720239379468617i
98.5                                              0.9999226101534262                                0.997294581659878-0.07244821383505315i
99                                                0.9999159048916004                                0.9972604971019708-0.07282388190091346i
99.5                                              0.9999203595086564                                0.997232413388149-0.07326826767413336i
100                                               0.999920508816454                                 0.9972000567734793-0.07370936658746854i
100.5                                             0.9999201779140621                                0.9971657047708465-0.07416818339794004i
101                                               0.9999194349304797                                0.9971279576180333-0.07466399726896171i
101.5                                             0.9999178105126442                                0.9970823951877628-0.07524842182421067i
102                                               0.9999124353942054                                0.9970086201858953-0.07614912823524637i
102.5                                             0.9997002281276051                                0.9962331204996138-0.08318723302278844i
103                                               0.9999236777511173                                0.9971537048031479-0.07437640973236669i
103.5                                             0.9999242100630656                                0.9970625305866789-0.07559587270700564i
104                                               0.9999235121394012                                0.9970126688805017-0.07624151245203885i
104.5                                             0.999922968410628                                 0.9969721238018925-0.07676279774126091i
105                                               0.9999225369282144                                0.9969350156199995-0.07723764941858076i
105.5                                             0.9999221213212487                                0.9968993847452188-0.07769083216306985i
106                                               0.9999222771767012                                0.9968651775520856-0.0781305201460266i
106.5                                             0.9999217027006432                                0.9968303091825349-0.07856682650333673i
107                                               0.999921395838746                                 0.9967958529673737-0.07899889469576041i
107.5                                             0.9999211169870771                                0.9967613399889643-0.07942966259583571i
108                                               0.9999208556312982                                0.9967266240810831-0.0798608438119365i
108.5                                             0.9999206161311106                                0.9966915463084927-0.0802944585958813i
109                                               0.9998944160540465                                0.996627917228135-0.08075665828631186i
109.5                                             0.9999192000257101                                0.9966195465738542-0.08116579308416355i
110                                               0.9999190386350438                                0.9965825889487796-0.081616341678478i
110.5                                             0.9999185444701334                                0.9965440343531832-0.08207973666107747i
111                                               0.999917670135423                                 0.9965027538818808-0.08256881102983311i
111.5                                             0.9999153472604149                                0.9964541823677422-0.08312499100000194i
112                                               0.9997607481867298                                0.9961320578207835-0.08510274376670253i
112.5                                             0.9999097372226394                                0.9963625640440427-0.08414941214428524i
113                                               0.9999163536548746                                0.9962986100794289-0.08498113826172535i
113.5                                             0.9998616069772127                                0.9958303658458891-0.08969456820954567i
114                                               0.9999088339602384                                0.9965096586051005-0.08237825282481873i
114.5                                             0.9999205555386456                                0.9963427847838772-0.0845113755527754i
115                                               0.999908959113541                                 0.9963161177599894-0.08468836996416992i
115.5                                             0.9999128465571543                                0.9962623945117346-0.08536358703672176i
116                                               0.9999134379584693                                0.996216641483636-0.08590277434978635i
116.5                                             0.9999134050455029                                0.9961739472238917-0.08639609054849026i
117                                               0.9999131368706423                                0.9961327455286482-0.08686676333354029i
117.5                                             0.9999127508038655                                0.9960923304745763-0.08732455777088548i
118                                               0.9999123000937571                                0.9960523346755967-0.08777445224027798i
118.5                                             0.9999118139291343                                0.9960125435386653-0.08821932185575845i
119                                               0.9999113413306566                                0.9959728625127342-0.08866085754076118i
119.5                                             0.9999109116999466                                0.9959332145587471-0.08910030008534851i
120                                               0.9999106034995124                                0.9958936106911941-0.08953843406725166i
120.5                                             0.9999105568357066                                0.9958541402218573-0.08997584717288563i
121                                               0.9999111097167945                                0.9958151031464821-0.0904129840257059i
121.5                                             0.9999138057732366                                0.9957780123787339-0.09085025613049316i
122                                               0.999904209674923                                 0.9957275154215898-0.09129700738786575i
122.5                                             0.9999116613090574                                0.9956952049626385-0.09172998002969585i
123                                               0.9999168371374668                                0.9956595624102057-0.09217221366612054i
123.5                                             0.9999226343797368                                0.9956238583970628-0.09261969194214774i
124                                               0.9999272095469026                                0.9955861358313898-0.0930734684675322i
124.5                                             0.9999281378250204                                0.9955440560686342-0.09353241812668615i
125                                               0.9999253402914076                                0.995497720443796-0.09399454637420664i
125.5                                             0.9999205630793508                                0.995448880462309-0.09445982667389262i
126                                               0.9999152476833256                                0.9953987830790284-0.09493031757239548i
126.5                                             0.9999099755540922                                0.9953476896106118-0.09540930771891391i
127                                               0.9999048065034208                                0.9952951970289625-0.09590147464831918i
127.5                                             0.99989956390499                                  0.9952403827503371-0.09641430620168205i
128                                               0.999893911271657                                 0.9951815256557872-0.09696166660877893i
128.5                                             0.9998872093559937                                0.9951149821752432-0.0975735808714754i
129                                               0.999877806229803                                 0.9950309740165793-0.09833101310645188i
129.5                                             0.9998583971977634                                0.9948895608089418-0.09955689951114056i
130                                               0.9996717718048891                                0.9940956979218714-0.10543905688478901i
130.5                                             0.999898870892289                                 0.9953722708775682-0.0950357531653617i
131                                               0.9998900331538435                                0.9951063697488122-0.09769028245293698i
131.5                                             0.99987186597981                                  0.9950272839380788-0.09830794778021248i
132                                               0.9998355558420433                                0.9948942810473201-0.09927994895901034i
132.5                                             0.9998571416461703                                0.9948512224796482-0.09992671730623096i
133                                               0.999850886815836                                 0.9947874470281662-0.1004974183827476i
133.5                                             0.9998432176458858                                0.9947246184630503-0.10104154242694989i
134                                               0.9998351370869009                                0.9946621914172723-0.1015747326778245i
134.5                                             0.9998270501031529                                0.9945996276969125-0.10210636955222578i
135                                               0.999819375513401                                 0.994536517843259-0.10264452410241945i
135.5                                             0.9998126675116306                                0.994472405834593-0.10319885731091719i
136                                               0.9998076177545966                                0.9944063725548903-0.10378457853817301i
136.5                                             0.9998052790724461                                0.9943363579798813-0.1044308539677681i
137                                               0.9998107841909344                                0.994259304655944-0.1052142542128675i
137.5                                             0.9998010598494866                                0.9941330856400877-0.106308829886678i
138                                               0.9997788500848962                                0.9938071165315241-0.10911078868918113i
138.5                                             0.9992783757836591                                0.9949147470815489-0.09328407339136383i
139                                               0.9998375220573428                                0.9944252861088714-0.10389138973493742i
139.5                                             0.998105606465489                                 0.9926568138528937-0.1041501395546974i
140                                               0.9997664756444811                                0.9941707300476391-0.10562937725429916i
140.5                                             0.999795784860061                                 0.9941002670298585-0.10656580368537277i
141                                               0.9998278673644948                                0.9940509253549769-0.10732437821645224i
141.5                                             0.9998665569927121                                0.9940016156034736-0.10813842966376369i
142                                               0.9987317803454449                                0.9931073329788787-0.10584419802502437i
142.5                                             0.9998059889386266                                0.9938622464456955-0.10885701910056443i
143                                               0.9998422771122291                                0.9938122696055931-0.10964374985537245i
143.5                                             0.9998623358029302                                0.9937478350925935-0.11040801966376872i
144                                               0.9998794617724277                                0.9936693796569891-0.11126590675680602i
144.5                                             0.9998981691115664                                0.9935599341204674-0.11240554213736592i
145                                               0.9999084105830848                                0.9932895565864382-0.11485941986231608i
145.5                                             0.998484654406739                                 0.9932383666955253-0.10222109376126906i
146                                               0.9997481699605691                                0.9935045571449266-0.11155760069027222i
146.5                                             0.9998330092944413                                0.9933334107202292-0.11381907406799063i
147                                               0.9998090959031765                                0.9929422316011823-0.11697842943718774i
147.5                                             0.99914329800897                                  0.9891294788048546-0.14110352268982504i
148                                               0.9998810296487732                                0.9943472103484838-0.10505093394957975i
148.5                                             0.9998806245728917                                0.9938002209894129-0.11010169915886885i
149                                               0.9998998020917131                                0.993606880239431-0.11200438278885419i
149.5                                             0.9999026814456576                                0.9934758589693978-0.11318608574923653i
150                                               0.9999038235002111                                0.9933699562067528-0.11412180491096074i
150.5                                             0.9999042178688923                                0.9932630756796723-0.1150517596708493i
151                                               0.9997914364164886                                0.9931151815285431-0.11534796291775001i
151.5                                             0.999883500237611                                 0.9931027657801835-0.11624934686769824i
152                                               0.9998943890794999                                0.9930244930679236-0.11700916835812279i
152.5                                             0.9998987752479142                                0.9929374466655928-0.1177827990476187i
153                                               0.9998878437953201                                0.9928533787878031-0.11839707935290357i
153.5                                             0.9999020340802682                                0.9927421125644714-0.11944528328439075i
154                                               0.9999025869776479                                0.9926087486037798-0.12055312372489992i
154.5                                             0.9999008577295354                                0.992418265474235-0.1220971401850651i
155                                               0.9998906872804109                                0.9920409948991255-0.12504419598544236i
155.5                                             0.9997230574832789                                0.9901976542622062-0.13767642193687255i
156                                               0.9997836316708906                                0.9937254637177848-0.10989546358202633i
156.5                                             0.9998246117432873                                0.9935551877941552-0.11179151602396402i
157                                               0.999897382422246                                 0.9930464811540167-0.11684802797858596i
157.5                                             0.9999073999944867                                0.9928362905872866-0.1187051332361477i
158                                               0.9999144743668175                                0.9926953684612031-0.11993690626302264i
158.5                                             0.9997950660328055                                0.9925180678057015-0.12040788654726436i
159                                               0.9998999736591628                                0.992488351090561-0.12151884739880435i
159.5                                             0.9999047981218092                                0.9924014994954737-0.12226556795006249i
160                                               0.9999065447483428                                0.9923185208091465-0.12295141922612074i
160.5                                             0.9999059658878653                                0.9922326825058797-0.12363755248843625i
161                                               0.9999082628457094                                0.9921608901183717-0.12423084249349996i
161.5                                             0.9999079529625632                                0.9920753852096795-0.12490934496205448i
162                                               0.9999021957877433                                0.9919482357288506-0.12586937187247402i
162.5                                             0.9999069258965003                                0.9920292498156384-0.1252670266511144i
163                                               0.9999138135494579                                0.9919030233722204-0.12631716728959902i
163.5                                             0.99968539815499                                  0.9917430333937903-0.1257642675770198i
164                                               0.9998965798301349                                0.9917559373700422-0.12733157914386503i
164.5                                             0.9998995745257422                                0.9916790652667692-0.12795229833178945i
165                                               0.9998992639172612                                0.9916032640769026-0.12853600528378598i
165.5                                             0.9998977230503954                                0.9915272246230991-0.12910933115998913i
166                                               0.9998951301951025                                0.9914500645913135-0.12968053365775895i
166.5                                             0.9998909187594227                                0.991370253474729-0.1302569381761069i
167                                               0.9998785044779578                                0.991275701585604-0.13087974313485662i
167.5                                             0.9998932100586327                                0.9912342643403589-0.13130523492604823i
168                                               0.9998831530446818                                0.9911421598358705-0.1319224724543179i
168.5                                             0.999874791978453                                 0.9910550507510382-0.13251221081399195i
169                                               0.9998687506029734                                0.9909687029926391-0.13311103681302242i
169.5                                             0.9998627659534043                                0.9908816707179768-0.13371262234786624i
170                                               0.9998593012473677                                0.9907942134636033-0.13433334976063882i
170.5                                             0.9998603979963647                                0.990706877265059-0.1349840687680006i
171                                               0.9998631629821535                                0.9906162108644727-0.13566822568748685i
171.5                                             0.9998714105228699                                0.9905200618805594-0.1364288994059766i
172                                               0.9998856175757171                                0.9904111319269987-0.137320930632786i
172.5                                             0.9998621164050796                                0.9902479683027527-0.13832285817722006i
173                                               0.9998857245091801                                0.9900293606610078-0.1400475887204209i
173.5                                             0.9998816238905819                                0.989385461015843-0.14449799764887641i
174                                               0.9989345760446181                                0.9927393327196895-0.11108062157148067i
174.5                                             0.9998466471119033                                0.9907846166486247-0.1343099443576408i
175                                               0.999893184145839                                 0.9904472568273597-0.1371153206044569i
175.5                                             0.9995558711410499                                0.9899002050879984-0.13859842531314012i
176                                               0.9998125780564726                                0.9899890625487433-0.1398100399606211i
176.5                                             0.9998332168401672                                0.9898096377115942-0.14122089997659507i
177                                               0.9998215805266275                                0.9894435535782337-0.14368245254463216i
177.5                                             0.9992074511973182                                0.991892685767671-0.1206831821292325i
178                                               0.9998454231339539                                0.9899643505913744-0.1402193093696923i
178.5                                             0.9998358348574227                                0.9896373239443023-0.1424417906423516i
179                                               0.9997901037538413                                0.9892643650310778-0.14469370284768798i
179.5                                             0.9997758038454428                                0.9891711649867927-0.1452310721349698i
180                                               0.9998613208104339                                0.989142060773702-0.14601590482252055i
180.5                                             0.9996991453764854                                0.9876726111339669-0.15460011152094055i
181                                               0.9996143710233608                                0.9922514602779757-0.12110297408674145i
181.5                                             0.9998923423983845                                0.9901385268558158-0.13932119014250202i
182                                               0.997113112528264                                 0.9882462985604836-0.13267935995212585i
182.5                                             0.9998123061286223                                0.9896605735453348-0.14211473060929677i
183                                               0.9998166225433078                                0.9894073507972119-0.14389709136167475i
183.5                                             0.9998060571824566                                0.9892291744538664-0.14504410497518208i
184                                               0.9997925261868542                                0.9890744626923442-0.1460027488403629i
184.5                                             0.999668082177146                                 0.9888370773187156-0.14675663202565534i
185                                               0.9997183821479306                                0.9887516597171927-0.1476719303421363i
185.5                                             0.9996877008227022                                0.9886144233669687-0.14838133672054746i
186                                               0.9996345853211884                                0.9884309320112254-0.14924341464092977i
186.5                                             0.9995544914898326                                0.9882047577907704-0.15020165823712653i
187                                               0.9993437017578786                                0.9877281903171259-0.15192385031980782i
187.5                                             0.99962103755956                                  0.9888245979945447-0.1465200775749805i
188                                               0.9995199234124013                                0.9881424188167575-0.1503816392825277i
188.5                                             0.9994197110023161                                0.9878865057192475-0.15139356181082522i
189                                               0.9993485944744057                                0.9877020240898472-0.15212601646920554i
189.5                                             0.9993099856523638                                0.9875636572122146-0.1527693371660791i
190                                               0.9993119308861932                                0.9874698883078771-0.15338694500093755i
190.5                                             0.9993587874089037                                0.987418553601993-0.1540213815479602i
191                                               0.9994563792237426                                0.9874082038123096-0.1547194009010573i
191.5                                             0.9996367205745301                                0.9874525349778221-0.1555990497621181i
192                                               0.9991126253887587                                0.9865459971791218-0.15796529258375105i
192.5                                             0.9986658698142329                                0.9863574786641979-0.15630880914083078i
193                                               0.9984519088650379                                0.9858348704831787-0.15822712300883182i
193.5                                             0.9994203264908105                                0.986913824619237-0.15761374235271486i
194                                               0.9985419218168654                                0.9852906701524866-0.1621365626136892i
194.5                                             0.9995846790448585                                0.9870354789130437-0.15789393258802353i
195                                               0.9994988878462024                                0.9866863944002109-0.15952424866241188i
195.5                                             0.9976997474518111                                0.9852004010436165-0.15743238500672213i
196                                               0.9997215136455072                                0.9867631070405227-0.16044212485939557i
196.5                                             0.9997966864399241                                0.9866266561616915-0.16174441433153527i
197                                               0.999794432600229                                 0.986366389342114-0.16331029800540825i
197.5                                             0.9997501368861158                                0.98600006381865-0.1652398570364468i
198                                               0.9980698317739085                                0.986107273367614-0.15406438429659217i
198.5                                             0.9995919496416398                                0.9863485715996935-0.16217447731261228i
199                                               0.9983071993773016                                0.9841190371391989-0.16771101653966386i
199.5                                             0.9996419964674639                                0.9860527568819819-0.16426832240849185i
200                                               0.999645340933221                                 0.9856856902312366-0.16647680836340595i
200.5                                             0.999527976462446                                 0.9848145906724599-0.17086953423517903i
201                                               0.9995642447912604                                0.9850559898339664-0.16968611126826924i
201.5                                             0.9990871425407214                                0.9834738565509723-0.17593831837022125i
202                                               0.999375145435031                                 0.9883520390421365-0.1480234043472197i
202.5                                             0.9990916260217071                                0.9865969836170551-0.1575133934128368i
203                                               0.9997394681058734                                0.9855989218651879-0.16755228827680568i
203.5                                             0.9996212725755882                                0.9864634201682266-0.1616558358230326i
204                                               0.9998862937872179                                0.9859152413204416-0.16656451433481878i
204.5                                             0.9998738104856568                                0.9854606144591399-0.1691597299741332i
205                                               0.9998915170427272                                0.9853501980640882-0.16990595348329757i
205.5                                             0.9998930104603322                                0.985046029861986-0.17166930832436375i
206                                               0.9998915109295642                                0.9846920455647167-0.1736796160479996i
206.5                                             0.9998855978586463                                0.9841454578121156-0.1767170808748379i
207                                               0.9997951583300124                                0.9823843267147178-0.1857724232640716i
207.5                                             0.9995912193153098                                0.9827152271842545-0.18290267355199244i
208                                               0.9995540450616389                                0.9882364909881949-0.14998975591161032i
208.5                                             0.9998199316258164                                0.9858008624377852-0.1668429060319049i
209                                               0.9956334482337625                                0.9830965420385561-0.1575028643348613i
209.5                                             0.9998478922544509                                0.9853156293164774-0.16984969317117454i
210                                               0.9998877973462622                                0.9849291215778656-0.1723085393989921i
210.5                                             0.999540679789043                                 0.984083193742059-0.17510522078902016i
211                                               0.9977715019493731                                0.9824825318041205-0.17400012874154255i
211.5                                             0.9998910675041256                                0.9844210746355799-0.17520643449334217i
212                                               0.999886535183041                                 0.9841680119697791-0.17659673682092647i
212.5                                             0.9998755692654302                                0.9838813293073185-0.17812547222206i
213                                               0.9991382568479172                                0.9844037870619514-0.17095742252146565i
213.5                                             0.9998057563923011                                0.9837999416645913-0.17818312292674676i
214                                               0.9997654067209225                                0.9835128604094768-0.17953640824362238i
214.5                                             0.9996038133775863                                0.9831297544088411-0.1807309318158465i
215                                               0.9976248960444736                                0.9811851361874723-0.18036397016177638i
215.5                                             0.9998714874442822                                0.9831793858896463-0.18193758975456217i
216                                               0.9997715442104185                                0.9828462663367279-0.18318394405852953i
216.5                                             0.9996241854729925                                0.9824811402047852-0.18433480768549648i
217                                               0.9994011956360139                                0.9820232466589621-0.18556156083651945i
217.5                                             0.9982732595811955                                0.980912836343432-0.18536317943849706i
218                                               0.9985298967621363                                0.980770310106107-0.18748747569417323i
218.5                                             0.9970961619525667                                0.9790684739350649-0.1887476609841888i
219                                               0.9918020588091805                                0.9743472883397172-0.18525303118483402i
219.5                                             0.9891595343826476                                0.9712446528050354-0.1874043992485834i
220                                               0.9983394725648564                                0.9806761443551294-0.186965243758922i
220.5                                             0.9979525071157501                                0.979967197217203-0.18860938162475022i
221                                               0.9982008148727528                                0.9801151526044627-0.1891537851795687i
221.5                                             0.9992656452762494                                0.9801216956671711-0.19466199298237022i
222                                               0.9954112709367666                                0.9791308976428327-0.17929384704749268i
222.5                                             0.9993106185601751                                0.9809030173937642-0.19092140486317566i
223                                               0.9980023218127054                                0.9800724130874696-0.18832604559235855i
223.5                                             0.9992993262123325                                0.9804432107514478-0.19321038755670952i
224                                               0.9995886547474315                                0.9799464506577426-0.19718628893275597i
224.5                                             0.9995414434317106                                0.9774346156266076-0.20905661748056026i
225                                               0.9971350811060198                                0.9837832374132135-0.16263121396916827i
225.5                                             0.9994852872984592                                0.9815665428021877-0.18840902732471315i
226                                               0.999712593589741                                 0.9803606952420174-0.1957502924813007i
226.5                                             0.9979943134123159                                0.9817620183703378-0.17926513573118513i
227                                               0.9992156369445949                                0.9820551256100237-0.1843898570357736i
227.5                                             0.9994533523947432                                0.9807793394099282-0.19229896255496406i
228                                               0.9997740732324863                                0.9814875271141829-0.1903429316448687i
228.5                                             0.9998334612288947                                0.9807467772336306-0.19442918798060965i
229                                               0.999837942419054                                 0.9803698959117099-0.19634352113281114i
229.5                                             0.9998536244014341                                0.9801675073141426-0.19743081784327463i
230                                               0.9998842878361623                                0.9799592648747747-0.19861628394399267i
230.5                                             0.999881591102152                                 0.9795904746539557-0.2004138173684866i
231                                               0.9997890204863981                                0.9786501595079676-0.2045041583444719i
231.5                                             0.9998679612786927                                0.9798823763608051-0.19891321848763813i
232                                               0.9998941448964348                                0.9793570428794054-0.20161369884181743i
232.5                                             0.9998797942819889                                0.9790196845357382-0.20317494999368416i
233                                               0.9998871060924118                                0.9786458990015907-0.2050034860611554i
233.5                                             0.9995646635624241                                0.9763198737769413-0.21431057069318704i
234                                               0.9998697553839879                                0.9788231153250896-0.20407066579232325i
234.5                                             0.9998691344246845                                0.9783549080279752-0.2063006541742901i
235                                               0.9998523187238476                                0.977952772648372-0.20811783615734647i
235.5                                             0.9992872870310443                                0.9755467641418332-0.21652619470692988i
236                                               0.9998687949338043                                0.9778572982616196-0.2086449407938374i
236.5                                             0.9998579198897318                                0.9773601540010589-0.21090990810592028i
237                                               0.9998223572212129                                0.9771321050527217-0.21179611723216168i
237.5                                             0.9997218309507244                                0.9763163513713758-0.21505841374927168i
238                                               0.9992753215772407                                0.9761012336869509-0.21395688796603488i
238.5                                             0.9995608802176601                                0.9718254672555918-0.2338315942189037i
239                                               0.9988754123375638                                0.9764278589885546-0.2105723760695253i
239.5                                             0.9871156918784292                                0.963532997958462-0.2144797216470784i
240                                               0.9968634271677098                                0.9736220106749007-0.2140020391349469i
240.5                                             0.9979641353418537                                0.9771102357614905-0.20294827567323234i
241                                               0.9996473883188298                                0.9766337335223558-0.2132638073345814i
241.5                                             0.9995403901893276                                0.9758583908504518-0.2162900659452492i
242                                               0.9997871021375357                                0.9754941544382612-0.21905571039658653i
242.5                                             0.9998136143066065                                0.9748519820872544-0.22201548678727595i
243                                               0.999802064654367                                 0.9736886384059238-0.22701234311453924i
243.5                                             0.9996061138497803                                0.9715221473809477-0.2352808959396663i
244                                               0.7323174964297496                                0.47494878996163253-0.5574159689954329i
244.5                                             0.999747926559347                                 0.9783983608277352-0.2055056305537984i
245                                               0.9998528138753163                                0.976073770519089-0.21676172152628045i
245.5                                             0.9998130290043453                                0.9739750244083671-0.22582901672629346i
246                                               0.9871501845413758                                0.9638682275975589-0.21312795843814797i
246.5                                             0.9997645308549276                                0.9766777452225238-0.2136110932105825i
247                                               0.9998112608210481                                0.9754029530379191-0.21957148373475296i
247.5                                             0.9998103872775924                                0.9751773028463746-0.22056753732460144i
248                                               0.9998635997394224                                0.974480913309083-0.22386193888236394i
248.5                                             0.9997535884212877                                0.9735711907255145-0.22730238483250792i
249                                               0.9994075205832182                                0.972584685035408-0.2299878749692515i
