% Model:              biconAndDipole_fullFeature_addCablesV2_1.1.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 5 2022, 16:52
% Table:              Table 11 - s21
% freq (MHz)                                      abs(emw.S12) (1)                                  S12 (1)
84                                                0.00446418700355899                               0.00434009669968025+0.001045239800318371i
84.5                                              0.004399983792814065                              0.004303689678385721+9.154848601602614E-4i
85                                                0.004338774242908256                              0.004265829049266887+7.922527711247688E-4i
85.5                                              0.004279422756783882                              0.004225876016477218+6.748562992537E-4i
86                                                0.004220148815412565                              0.004182471320753504+5.626630210903455E-4i
86.5                                              0.004157700539784853                              0.004132722047143902+4.550629182629343E-4i
87                                                0.004084896596501957                              0.004069749619606096+3.514516152037389E-4i
87.5                                              0.003981203786643005                              0.00397328229384153+2.510207246941798E-4i
88                                                0.003751884529617518                              0.0037488058691565436+1.5196078099533953E-4i
88.5                                              2.9486035371899656E-4                             -2.726293385782215E-4+1.1232039860013523E-4i
89                                                0.004665960204685845                              0.004665948377515288-1.0505716273646481E-5i
89.5                                              0.004386363720794627                              0.0043850708078374085-1.0649272912017188E-4i
90                                                0.004348650038635317                              0.004344113406121188-1.9858467534306697E-4i
90.5                                              0.0032459996291822504                             0.0032364154341061437-2.49256355046064E-4i
91                                                0.004024149121503695                              0.0040089600151223-3.493075281890925E-4i
91.5                                              0.004043217232516816                              0.004020020103617631-4.3248578685435335E-4i
92                                                0.004039658843221564                              0.0040069982093560745-5.12648924543298E-4i
92.5                                              0.004033717450686949                              0.003990134075253529-5.913599018170576E-4i
93                                                0.004029528204461515                              0.003973561477441294-6.692583473856676E-4i
93.5                                              0.004028824154132368                              0.003958980481332042-7.469254402899264E-4i
94                                                0.00403342095865608                               0.003948101927327769-8.252125793738778E-4i
94.5                                              0.00404721573585135                               0.0039445154176169055-9.059543767239714E-4i
95                                                0.00408340389082857                               0.003960252717835973-9.952817422753675E-4i
95.5                                              0.004237526085641241                              0.004080763873213862-0.0011419253642697394i
96                                                0.0035225867067069246                             0.0033831452181810042-9.812978849296182E-4i
96.5                                              0.0038616707128728677                             0.003692843432937339-0.0011293396630206562i
97                                                0.003910007105674443                              0.003715547432307484-0.0012177285595311852i
97.5                                              0.003913711820840791                              0.003693213927415334-0.001295110459742465i
98                                                0.003900142401646491                              0.0037473306574951934-0.0010810289989253298i
98.5                                              0.003651865861661754                              0.00341252598042587-0.001300304081547466i
99                                                0.004832265783729359                              0.004518106477957631-0.0017139155342194674i
99.5                                              0.004407235221683512                              0.004057352797785053-0.0017209330531875778i
100                                               0.004393512239871478                              0.004008790732270552-0.0017979284376087455i
100.5                                             0.004455107534257593                              0.004029582416954468-0.0019001180717971595i
101                                               0.00458387854991143                               0.004108851376319971-0.002032063711513888i
101.5                                             0.004841299141625415                              0.004298795702067426-0.0022267763449860894i
102                                               0.005534905705192869                              0.004864624887023934-0.0026401904995518688i
102.5                                             0.014632307347045282                              0.012583410443100417-0.007467409183837906i
103                                               0.0020513794143853523                             0.0017670138214730153-0.0010420267062255751i
103.5                                             0.003185264790659254                              0.002716585092211759-0.0016631527961634698i
104                                               0.003537867924593297                              0.0029829210344821887-0.0019022858759686438i
104.5                                             0.0037222919508778218                             0.0031009436923875363-0.002059030253350293i
105                                               0.0038460595420056797                             0.0031639293596018043-0.002186715575492765i
105.5                                             0.003951672426133908                              0.003207346492344497-0.0023083854620735466i
106                                               0.0039026978086327178                             0.0031333480681035547-0.0023266241788519127i
106.5                                             0.004043893863613865                              0.0031952444839533907-0.002478606517368037i
107                                               0.004110292292280235                              0.0031986961243109877-0.002581248890032919i
107.5                                             0.004166978841933158                              0.003191800979985163-0.0026788279476824104i
108                                               0.0042153458474489935                             0.0031755159376665168-0.0027722263874423053i
108.5                                             0.00423892828263886                               0.0031380665315656193-0.002849745853374184i
109                                               0.0035493581449540937                             0.003109425042417043-0.001711554599404219i
109.5                                             0.004540016344923907                              0.003244392037953598-0.003175794186694019i
110                                               0.004577630361360694                              0.0032002835570118754-0.0032730543655690564i
110.5                                             0.004666546774494846                              0.003190357412280565-0.0034056245213550337i
111                                               0.00481803610007475                               0.003216259507477066-0.003587359285350004i
111.5                                             0.005191427042445574                              0.0033745140575871073-0.003945069025021261i
112                                               0.013408943511201742                              0.007863767070987846-0.01086098216276256i
112.5                                             0.0028797112759543202                             0.0018086643555887047-0.002240863735634399i
113                                               0.004298283760764688                              0.0025783687112334603-0.0034390780853283537i
113.5                                             0.0038971139538095346                             0.0022515193366944076-0.003180905192782105i
114                                               0.004452921421706323                              0.0024903070460993507-0.0036914604161549644i
114.5                                             0.0020875936085638057                             0.0011328428039949158-0.0017534863147322791i
115                                               0.0061685995598967005                             0.0031933804004509866-0.0052776834073647565i
115.5                                             0.005642561160818978                              0.0027667799922274005-0.004917664580692034i
116                                               0.005566222015348378                              0.002576178269477595-0.0049341800785966845i
116.5                                             0.0055807044560727635                             0.0024187749148099204-0.005029293204568278i
117                                               0.0056294512902845695                             0.0022602627449927167-0.0051557670770977036i
117.5                                             0.005694685729514001                              0.002087069361633015-0.005298451381079491i
118                                               0.005768256416151884                              0.0018899767645312883-0.005449841274019751i
118.5                                             0.005844730915185473                              0.0016599274041755351-0.005604062855089322i
119                                               0.00591890088522391                               0.0013867096016150194-0.005754165810079955i
119.5                                             0.005983563870349827                              0.0010564369941101018-0.005889565134034211i
120                                               0.006027056054710624                              6.505035634299307E-4-0.005991848612956519i
120.5                                             0.006026713556800925                              1.4079821931503624E-4-0.006025068643357167i
121                                               0.005925910013575499                              -5.2529105625864E-4-0.005902582383602032i
121.5                                             0.005441767309730838                              -0.001530087215873333-0.005222227931168478i
122                                               0.006960486274675234                              0.0013210970760515943-0.006833964566457032i
122.5                                             0.005804192715735514                              -0.0018900289339296664-0.0054878450880382805i
123                                               0.004820559942693205                              -0.0026698381085224613-0.004013696878861123i
123.5                                             0.0033973294945182633                             -0.00257959599507394-0.002210776378678361i
124                                               0.0015092779683015926                             -0.0013827886837821006-6.048267864477806E-4i
124.5                                             5.457526715863224E-4                              5.42836157176792E-4+5.6346117924320745E-5i
125                                               0.00239956543342393                               0.002375292972987354-3.404373095885221E-4i
125.5                                             0.0038940168118735924                             0.0036580245246897714-0.0013349994411693022i
126                                               0.005062315440146945                              0.004402077468594825-0.0024997503027382423i
126.5                                             0.0059982332804519355                             0.004770905673018646-0.003635555190872461i
127                                               0.0067886710328583875                             0.004907302467239986-0.004690888709763951i
127.5                                             0.007501630189421715                              0.004903874013193496-0.00567683672141174i
128                                               0.008194628561810467                              0.004816699878245641-0.00662958064653778i
128.5                                             0.008934729529872029                              0.004684975101648213-0.007607916933622735i
129                                               0.009848838057861697                              0.004553257526649033-0.008733124125191333i
129.5                                             0.01138954121444016                               0.004557443542220469-0.010437976692582906i
130                                               0.01930662673581429                               0.006324999112611433-0.01824116833268976i
130.5                                             0.004905627766012341                              0.0013728917367140832-0.004709602112486088i
131                                               0.008325107802026261                              0.0017957903958927238-0.008129117834634825i
131.5                                             0.00905140469645184                               0.0013035494359837922-0.008957046714564838i
132                                               0.012593503692780665                              0.003037763732739546-0.012221633555467638i
132.5                                             0.011794500164784253                              4.719492591924238E-4-0.011785054010646006i
133                                               0.012333497478229115                              -5.140253693677416E-4-0.01232278125932333i
133.5                                             0.012940997280547232                              -0.0015769299934746863-0.012844559253271822i
134                                               0.013546722271580313                              -0.00276989417704026-0.01326051924139204i
134.5                                             0.014124397374078092                              -0.004097822610897437-0.013516895021804446i
135                                               0.014648543758084918                              -0.005544153653762884-0.013558841930489354i
135.5                                             0.015087082638678301                              -0.007069042286771363-0.013328492176317113i
136                                               0.015397640132881807                              -0.008604302786751807-0.012769232365950099i
136.5                                             0.015514047156822966                              -0.010042890610283678-0.011824804749931504i
137                                               0.015072004863727161                              -0.011076436795464628-0.010221442096313635i
137.5                                             0.015420185869640482                              -0.012397211558294485-0.009170129651926935i
138                                               0.01453112846040492                               -0.01270251081867167-0.007056905358180666i
138.5                                             0.012297937879609554                              -0.011299809727736233-0.0048532026753158675i
139                                               0.00714059944405897                               -0.006919362295511195-0.0017636853018476182i
139.5                                             0.05600693688140565                               -0.03610331853035888-0.04281737229131655i
140                                               0.016724743525947373                              -0.01588250812091827-0.005240513505152313i
140.5                                             0.0160230292065093                                -0.015907970218280037-0.0019167546757385325i
141                                               0.013945660365915104                              -0.01394564318938769-2.1887798887334604E-5i
141.5                                             0.010744786856003937                              -0.010687988712488628+0.00110333216334459i
142                                               0.04649977098928397                               -0.04637234386308103-0.0034401201577890874i
142.5                                             0.015395325391941767                              -0.015028236320993347+0.003341879262352741i
143                                               0.012862411789679703                              -0.012301553147703767+0.003756784156896814i
143.5                                             0.011175734843881574                              -0.010448804546764404+0.003964786607658003i
144                                               0.009450283522202035                              -0.008616420985196669+0.0038813848116188874i
144.5                                             0.006919659215835202                              -0.006138043879797573+0.003194698889249596i
145                                               3.1018482974978626E-4                             2.040065208002482E-4-2.3365780123480107E-4i
145.5                                             0.05008063875027681                               -0.04430386130604261+0.023350337278306446i
146                                               0.018340830183524635                              -0.014954016186220933+0.010619013688809832i
146.5                                             0.013083969141881221                              -0.011315221844954763+0.0065693228802638825i
147                                               0.014234030363389475                              -0.011107650981914135+0.008900994891015018i
147.5                                             0.027050254467604694                              -0.0197782188166847+0.018453680586850606i
148                                               0.004630898706326497                              -0.0033728954140052835+0.0031731371471208983i
148.5                                             0.0065022872024916535                             -0.0045191731974236465+0.0046751270009887935i
149                                               0.006641007803831107                              -0.004382799633340179+0.004989393953631929i
149.5                                             0.006273087645404796                              -0.003797887350846835+0.0049927627899999305i
150                                               0.00580513899089909                               -7.745387430556163E-4+0.005753236344803047i
150.5                                             0.0013920746812797217                             -0.001222529776577774+6.658024208732922E-4i
151                                               0.013821459352856228                              -0.01067462650018118+0.008779811371794191i
151.5                                             0.008621985527835272                              -0.005564056279964131+0.006586342851354809i
152                                               0.007516029137648037                              -0.004530980284332644+0.0059967417537328685i
152.5                                             0.006911573816083303                              -0.003952464225231887+0.005669909978423856i
153                                               0.00704679094961424                               -0.0038639503122084+0.005892974687910154i
153.5                                             0.006344471844152925                              -0.0032942540153016826+0.005422196368992731i
154                                               0.0060671871092940095                             -0.003000061545649465+0.005273555739868381i
154.5                                             0.0058543935435636804                             -0.0027505428854078264+0.0051680206654436366i
155                                               0.005218359943480708                              -0.0023290945759460594+0.0046697536290496765i
155.5                                             0.008762448423255364                              -0.0036020978861307715+0.007987827814177183i
156                                               0.005140425100662133                              0.0020544318469452364-0.0047120356537036605i
156.5                                             0.01074132509083951                               -0.004211355796264685+0.009881323143403734i
157                                               0.006261814791081205                              -0.0022323654111266714+0.005850373419621059i
157.5                                             0.005188627124423935                              -0.0016971906192360397+0.004903202569574806i
158                                               0.003795937550204185                              -0.0011064751710853572+0.0036310955069815743i
158.5                                             0.01526101038187663                               -0.006407491955458969+0.013850721451118526i
159                                               0.006729613822479192                              -0.0018797003318643975+0.006461766698209699i
159.5                                             0.006039950242895142                              -0.0014724506401391421+0.005857720379892071i
160                                               0.005753557998132109                              -0.001225320361980683+0.005621567365814048i
160.5                                             0.00572425346495779                               -0.0010407915046921458+0.005628839203143213i
161                                               0.005406928207186742                              -8.19560708444096E-4+0.005344454404599804i
161.5                                             0.005384177492986916                              -6.410040691213848E-4+0.005345884497382701i
162                                               0.005566720704141014                              -4.6691539711091624E-4+0.005547104596981473i
162.5                                             0.004391634011303083                              -2.0818087826212283E-4+0.0043866969363246435i
163                                               0.003977454269446877                              -2.468287410990815E-5+0.003977377681496549i
163.5                                             0.01984341210454246                               -0.0019096611014514867+0.019751308777605225i
164                                               0.007180979461914217                              4.2930739104859815E-4+0.007168135126825166i
164.5                                             0.006775272170955824                              7.586669821108144E-4+0.006732661984741497i
165                                               0.006813636278606425                              0.0011301246104465118+0.0067192602049633956i
165.5                                             0.007022531714675329                              0.0015771218425862834+0.006843145357016615i
166                                               0.007365328288616029                              0.002133941969365015+0.007049422137343605i
166.5                                             0.007891681769424428                              0.0028652408810145914+0.0073531650221947695i
167                                               0.009215168889828583                              0.004156737854660038+0.008224406852515314i
167.5                                             0.007498488770436896                              0.003947106690636053+0.006375553514253044i
168                                               0.008784099948417813                              0.00555228499326913+0.006806801250022821i
168.5                                             0.009673100921119625                              0.007353765880849099+0.006284187202799182i
169                                               0.010260140461488515                              0.007700268829970404+0.006780585685297397i
169.5                                             0.01081611948492947                               0.00966438706016175+0.004856754416649978i
170                                               0.011116928091345093                              0.010745213177495813+0.0028506988543702738i
170.5                                             0.010990125334903303                              0.010974605733746206+5.838526061501371E-4i
171                                               0.010706984388062274                              0.010597277887596996-0.0015287956237695747i
171.5                                             0.009858030410646137                              0.009332607310285743-0.0031754061738973136i
172                                               0.008161530108764676                              0.007149976927001716-0.0039355309247438835i
172.5                                             0.010528436812413241                              0.008800206019731336-0.00577965013848266i
173                                               0.007532684038308196                              0.005589598829321406-0.005049526091449754i
173.5                                             0.0034974150879377094                             0.0023266933891292595-0.002611208565074137i
174                                               0.031170145376338852                              0.0185782192891771-0.025028538327783872i
174.5                                             0.010957035127619188                              0.005296560826266383-0.009591822673587184i
175                                               0.006642248091645673                              0.0018575885295641181-0.006377211347117359i
175.5                                             0.026488412562038127                              0.026454987222635343-0.0013302823410614284i
176                                               0.014431060494826217                              0.00817648518868383-0.011891198298092917i
176.5                                             0.012809761214087438                              0.0057723022245867684-0.011435493403870666i
177                                               0.012807641829126436                              0.0048328244862976735-0.011860838786014705i
177.5                                             0.004836334840783365                              0.0013876310930277026-0.004632991975153616i
178                                               0.011305167047887761                              0.003049826272506507-0.010886016796247209i
178.5                                             0.012493541751852867                              0.0027497360641263037-0.01218718741477844i
179                                               0.01525464619621047                               0.0025789114361715105-0.015035073873311775i
179.5                                             0.014736554904269047                              0.0017424315886452372-0.014633180877903046i
180                                               0.008615432314317046                              7.920674511580383E-4-0.008578945338174989i
180.5                                             0.017112053900404437                              6.332751426462662E-4-0.01710033190566935i
181                                               0.009094357976392287                              -3.7592828216131567E-4+0.009086584888143689i
181.5                                             0.0031217435324100867                             -1.246603280390433E-4-0.003119253514025015i
182                                               0.06553054578185499                               0.009019313719503553-0.0649068903160286i
182.5                                             0.01395992470043259                               -0.0016362282199696738-0.013863702782948097i
183                                               0.014087368009718014                              -0.0024477090885629575-0.013873091135683956i
183.5                                             0.014878559228034533                              -0.003413291901503433-0.014481745858053946i
184                                               0.015747455533172132                              -0.00456551385117975-0.015071112734098946i
184.5                                             0.021266778741750952                              -0.005181499163803198-0.020625904694487874i
185                                               0.01988401242863268                               -0.00789509923650095-0.01824942076636464i
185.5                                             0.02133986941200468                               -0.009997305553740966-0.01885322010125997i
186                                               0.023682204098812814                              -0.012861398453721131-0.01988545249151867i
186.5                                             0.02671615581986785                               -0.016631521529848134-0.02090802413891989i
187                                               0.032796256358006835                              -0.02333746538552909-0.023042507252452698i
187.5                                             0.014469001703294957                              -0.011451231524650747-0.00884428102554398i
188                                               0.027769394892462506                              -0.02379479310971007-0.014315974069535642i
188.5                                             0.031391625046354496                              -0.0290972256619304-0.011780729257121985i
189                                               0.03362218008547536                               -0.03285576059513005-0.007137926128479855i
189.5                                             0.03475977599586054                               -0.0347410634613244-0.0011404108288829461i
190                                               0.034698716419297004                              -0.03429244073215944+0.0052942827444445945i
190.5                                             0.03330012947227309                               -0.03140071871500902+0.011085733491791752i
191                                               0.03015364706807227                               -0.02606305182444621+0.015164424192896165i
191.5                                             0.022940815361314166                              -0.017023975747609034+0.015377426936478268i
192                                               0.030969502838094614                              -0.010135596504280678-0.029263967426532644i
192.5                                             0.04871957486350465                               -0.04034299439937979+0.027313728741646476i
193                                               0.05121114432833586                               -0.031233188561690186+0.04058410077465745i
193.5                                             0.031111828129071158                              -0.018091974049788007+0.02531059707937884i
194                                               0.04338726449636704                               -0.01874924098410939+0.0391269815216751i
194.5                                             0.024090437268378177                              -0.008940066063058787+0.022370167334416807i
195                                               0.02768666361207326                               -0.005486388686789945+0.02713762850997789i
195.5                                             0.05327410117374998                               -0.0013122996554880192-0.05325793579819964i
196                                               0.019120527773833985                              -0.006723202219271109+0.017899528883988672i
196.5                                             0.014438695950306347                              -0.006026252319016817+0.013120984099256326i
197                                               0.01280331324696683                               -0.0037428965379977352+0.012244000800628891i
197.5                                             0.010900352184764584                              -0.002643498692405223+0.010574951177908761i
198                                               0.04754089436363133                               -0.012275382149271343+0.0459287669111996i
198.5                                             0.023518894759474867                              -0.0027571664695856977+0.023356721597138728i
199                                               0.031962369512855755                              -0.023589472643080762-0.021566869158449384i
199.5                                             0.02215055155175042                               -0.0013725181316358752+0.02210798787825531i
200                                               0.022581616045188487                              -1.366613325221823E-5+0.022581611909895095i
200.5                                             0.024076396223440964                              0.0012295623009547449+0.02404497934405836i
201                                               0.025640664755143552                              0.00250997155307083+0.025517518137319624i
201.5                                             0.038548026229556706                              0.005910368608887006+0.03809222846069359i
202                                               0.002857233903392721                              5.858412725409475E-4-0.002796529202794852i
202.5                                             0.03475586419436938                               -4.6025700223691456E-5-0.03475583371942567i
203                                               0.012757434964956753                              0.003051424428392451+0.012387128635923296i
203.5                                             0.015431423651073757                              -0.0023892420039145815-0.015245338912128151i
204                                               0.0017822863999925618                             -3.6460717171998814E-4-0.0017445934832873808i
204.5                                             0.0035864887970239127                             -0.0012563821732875554-0.003359226953604545i
205                                               0.005238749949701088                              0.0018727146950644727+0.0048925903881668585i
205.5                                             0.00479806290751658                               0.001925070922280285+0.0043949413657837786i
206                                               0.00443099996306821                               0.001958090185672617+0.003974876538646584i
206.5                                             0.0033034976698208584                             0.001598942714376349+0.0028907575219403363i
207                                               0.0029427862616059285                             -0.0015792822193589821-0.0024831147080054848i
207.5                                             0.011512403378408247                              0.006444787967933916+0.009539399330962083i
208                                               0.012677205900710371                              0.007299042460812059+0.010365111123585144i
208.5                                             0.008405605188180147                              0.0052932613730362+0.006529592836945037i
209                                               0.018485012770018145                              -6.46727029555853E-4-0.018473695928453944i
209.5                                             0.0016803271859466065                             0.0016099808035149894+4.8110421339297245E-4i
210                                               0.004502771558280908                              0.003489272859188809+0.002846037002604117i
210.5                                             0.024874935670725087                              0.02221738406387129+0.011187058146856546i
211                                               0.05935551501203609                               -0.05930056991115895-0.00255334497390996i
211.5                                             0.005157794055508153                              -0.004032828526660161-0.003215452315552397i
212                                               0.004488367232840076                              -0.003941451111331695-0.0021471850301766323i
212.5                                             0.006741840967871205                              -0.0037609437419724055-0.0055953303571625815i
213                                               0.026728193657135035                              -0.02246070026021626-0.014488384312753263i
213.5                                             0.013544433310234751                              -0.012567725787387098-0.005050142792876455i
214                                               0.016337075768772632                              -0.015806192445436986-0.004130898818953164i
214.5                                             0.023729819363105215                              -0.02366686036195192-0.0017274396121057826i
215                                               0.06028661610767694                               -0.019122409159319266+0.05717350391272163i
215.5                                             0.005573935346086732                              -0.005542580238357756-5.903893153852715E-4i
216                                               0.016063463072742683                              -0.01606244097747854-1.812063309768261E-4i
216.5                                             0.023411476424265762                              -0.023203279157073185+0.0031152952866276822i
217                                               0.03157695592424813                               -0.03023048287868551+0.009122612036221408i
217.5                                             0.05037516246585444                               -0.04262214929714836+0.02685161787961435i
218                                               0.05212167704051217                               -0.04222808878128615+0.03055254057186191i
218.5                                             0.07451419288479257                               -0.043241124048888205+0.060684183542837035i
219                                               0.12339119352770243                               0.046522659605550035+0.11428485806709933i
219.5                                             0.13992025215522363                               0.05964760735170283+0.1265695062027124i
220                                               0.0525693157471022                                0.008921171128393341+0.051806810979025224i
220.5                                             0.060776869381777586                              0.041897100989448405+0.04402795453492718i
221                                               0.0578668456117622                                0.05228269479228924+0.024801041234429114i
221.5                                             0.030127532379852887                              0.02984520406240072+0.0041148513670293966i
222                                               0.07645981077910247                               0.07620440186572769+0.00624434149152919i
222.5                                             0.032079119361742854                              0.03162247547769013-0.005393416698886886i
223                                               0.060717530006488434                              0.05923612593524596-0.013330410131443999i
223.5                                             0.03414287628631578                               0.030951294181491115-0.014413652888614282i
224                                               0.02315744913247553                               0.019519137883015892-0.012460766694991346i
224.5                                             0.0049671920782464515                             -0.003175272800963838+0.0038197695979801673i
225                                               0.05181972102500138                               0.03988582652565871-0.03308178244100566i
225.5                                             0.024609824009445766                              0.016459890419898655-0.01829523011991983i
226                                               0.012993263606190545                              0.007726120633265794-0.010446624292094567i
226.5                                             0.05202401267366437                               0.029879746042320268-0.0425875412663849i
227                                               0.03303670663143246                               0.015329164398610883-0.029265008181985776i
227.5                                             0.028674551477204588                              0.010162901469127426-0.02681315602736208i
228                                               0.008280178688928818                              0.0025700566673186095-0.00787122403742659i
228.5                                             0.011086059524831092                              0.002513011693875475-0.010797476002035998i
229                                               0.010333040500624741                              0.0014047608855036313-0.010237107640447583i
229.5                                             0.00930320885877315                               3.1820373455877603E-4-0.009297765401066435i
230                                               0.0026523433913630563                             -8.239474768751327E-4+0.0025211180101412114i
230.5                                             0.004529976362295293                              -4.2499752774238596E-4-0.0045099958918348206i
231                                               0.006271890986644109                              -0.0013321445939139267-0.006128785143015988i
231.5                                             7.240466194127884E-4                              1.9526903619723223E-4+6.972184095286722E-4i
232                                               5.436373040320782E-4                              2.2525732529594443E-4+4.947733377373757E-4i
232.5                                             0.004730780785914199                              0.001544660423033602+0.0044714998626734425i
233                                               0.0029650469160665467                             0.00185390864405694+0.002313984864679693i
233.5                                             0.003963405739430571                              0.0030630177536655665+0.0025152549167193256i
234                                               0.00535714212466981                               0.0042396909390686145+0.0032747507515979374i
234.5                                             0.0068924005876055865                             0.006227884080806329+0.0029527352973243203i
235                                               0.00874856278640867                               0.008515985572705385+0.002003831468264827i
235.5                                             0.02272447908734647                               0.022705796889514483-9.212694520939618E-4i
236                                               0.005836108369961751                              0.005656580195723638-0.0014364057209871905i
236.5                                             0.007266825501392315                              0.0063009596375462025-0.003620035982376322i
237                                               0.010177084603720583                              0.007010920927820924-0.00737699388471545i
