% Model:              biconAndDipole_fullFeature_addCablesV1_1.1.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 2 2022, 12:52
% Table:              Table 11 - s21
% freq (MHz)                                      abs(emw.S12) (1)                                  S12 (1)
71.5                                              0.005241780518383826                              -4.287601945695624E-4+0.005224215510338455i
72                                                0.005281931405620653                              1.2762863027966902E-4+0.005280389219216202i
72.5                                              0.005280071674695466                              6.675990580527995E-4+0.005237696859079227i
73                                                0.005241820278215824                              0.0011685163886982228+0.005109916758466647i
73.5                                              0.005174283612224109                              0.0016153993854835953+0.00491565821890723i
74                                                0.0050849296468953855                             0.0020010283922200786+0.004674654520646928i
74.5                                              0.004980740529295997                              0.002324586759589357+0.0044050054049131i
75                                                0.004867724752416495                              0.0025897055199588397+0.004121670727409328i
75.5                                              0.004750750206727177                              0.002802586069470005+0.0038360316539271396i
76                                                0.004633619559866314                              0.002970558698889489+0.0035561511837979664i
76.5                                              0.0045193596236581274                             0.003101213765045736+0.0032874130545829166i
77                                                0.004410991776282214                              0.0032023327950517783+0.0030334655297473193i
77.5                                              0.004315994886529619                              0.0032853741693483246+0.0027989513086026747i
78                                                0.0034213678401597307                             0.002686200748221755+0.002118981698347615i
78.5                                              0.004070722483066981                              0.003330891579537479+0.002340073250886247i
79                                                0.003992299679717975                              0.0033634332712562613+0.00215076111236991i
79.5                                              0.003912326042472545                              0.0033793683787851775+0.0019713356951761743i
80                                                0.0038361735673646887                             0.003385745422398297+0.0018035951800934988i
80.5                                              0.003764703562492164                              0.0033853017772453287+0.0016470351515437698i
81                                                0.003697970202673948                              0.003379735270488913+0.0015007908319541522i
81.5                                              0.00363577500165993                               0.003370242415666662+0.0013639376533905823i
82                                                0.003577809465570228                              0.0033576885544493932+0.0012355760370140988i
82.5                                              0.003523697913131119                              0.0033426834759321894+0.001114860602377939i
83                                                0.003473001767901384                              0.003325615996255283+0.001001009253352394i
83.5                                              0.003425196812491539                              0.0033066574205142156+8.933028084924352E-4i
84                                                0.0033796149416267444                             0.003285725455106681+7.910786227238962E-4i
84.5                                              0.0033353172207036983                             0.0032623758970465396+6.937178598626613E-4i
85                                                0.003290801831936345                              0.0032355264512022525+6.006207461003679E-4i
85.5                                              0.0032432315520841666                             0.0032026986230686717+5.111481490021341E-4i
86                                                0.0031858664574400887                             0.003157468056371488+4.244296851488105E-4i
86.5                                              0.003095114156540463                              0.003076551655236428+3.384694294602938E-4i
87                                                0.0027396279767486543                             0.0027293008366958255+2.376518331412372E-4i
87.5                                              0.00346268515446201                               0.0034556466438169352+2.2066887412670194E-4i
88                                                0.0031485439311882686                             0.0031459621656239264+1.2747917118216355E-4i
88.5                                              0.0025697750876875368                             0.002569320371174564+4.83407857495941E-5i
89                                                0.0038020958344596465                             0.0038020921682476176-5.280015674676928E-6i
89.5                                              0.0034480683222262282                             0.003447068876827925-8.301393343447232E-5i
90                                                0.0033587420157715556                             0.003355281419381142-1.5242875471787337E-4i
90.5                                              0.0033157228045172372                             0.003308440851423616-2.1962888932704856E-4i
91                                                0.0032905835910114005                             0.0032781773008154196-2.854714589096686E-4i
91.5                                              0.0032750410450629905                             0.0032562493707123416-3.5033395864912176E-4i
92                                                0.0032658231001417804                             0.0032394141387838624-4.1448348443198383E-4i
92.5                                              0.00326138749961181                               0.00322614488997628-4.7816061266493944E-4i
93                                                0.0032610544028634095                             0.0032157605532581075-5.416270696188825E-4i
93.5                                              0.003264709324688617                              0.003208119363218376-6.052248557785152E-4i
94                                                0.0032729307172589834                             0.0032037200732992267-6.695171184644969E-4i
94.5                                              0.00328787644791719                               0.003204497589427419-7.357490986215469E-4i
95                                                0.0033177592739984333                             0.0032178436736711273-8.080895321790238E-4i
95.5                                              0.0034239645740083403                             0.003297997523209816-9.201878835140306E-4i
96                                                0.002993674793775401                              0.002878395968291205-8.227547755018646E-4i
96.5                                              0.0032022877948668935                             0.003062396302586958-9.361495644688408E-4i
97                                                0.003238019618406611                              0.003077032328620907-0.0010082872099793259i
97.5                                              0.00323996897980917                               0.003057631433446884-0.0010715824780777386i
98                                                0.003379923917588621                              0.003279620153162101-8.172988068390946E-4i
98.5                                              0.0030635260055542745                             0.002862478915233475-0.001091515481590214i
99                                                0.0040085953999447355                             0.0037465182842333186-0.0014256359375252596i
99.5                                              0.003686439931829647                              0.003393816622737141-0.0014393915736245085i
100                                               0.0036866376595002673                             0.0033639437625653866-0.0015083698468025138i
100.5                                             0.0037488044620309284                             0.0033909319104384154-0.0015984729191680026i
101                                               0.003867923584750737                              0.0034673558804260065-0.0017141400339371888i
101.5                                             0.0040969520524677385                             0.003638240475369511-0.00188367257335309i
102                                               0.004697466369536521                              0.004129272168547799-0.0022394869169037775i
102.5                                             0.01212815152979437                               0.010444009278110001-0.006165608625951354i
103                                               0.001696354937248418                              0.0014610322966152377-8.619772046720772E-4i
103.5                                             0.002696972828084157                              0.002300337780013821-0.001407873763256259i
104                                               0.00301085010886648                               0.0025389216774648064-0.0016183618550128355i
104.5                                             0.003177672041901581                              0.002647722267380194-0.0017570334091024133i
105                                               0.003290896634804122                              0.0027078554943045824-0.0018701655763406575i
105.5                                             0.003385179532227097                              0.0027483584448938477-0.0019763517712669317i
106                                               0.0033784547340648483                             0.0027133760830656594-0.0020128454043896278i
106.5                                             0.0034874792847515443                             0.0027566727017140336-0.0021361805581916046i
107                                               0.003547224776983898                              0.002761807134350109-0.002226033461361555i
107.5                                             0.0035978763850633816                             0.0027574499412519674-0.002311100236615943i
108                                               0.0036381137515828616                             0.002742599540010573-0.002390401521207288i
108.5                                             0.003646872104577927                              0.0027024603396751325-0.00244875157164454i
109                                               0.002832497347660744                              0.0025699167463401865-0.0011910370025257067i
109.5                                             0.003954591375091375                              0.002830730599607257-0.0027614773611953137i
110                                               0.0039558653798739945                             0.002770038152976562-0.002824138724414901i
110.5                                             0.0039951466987255945                             0.0027366610375569767-0.002910650015006199i
111                                               0.004049057001619646                              0.0027100277504774535-0.003008423539664452i
111.5                                             0.004131493355408402                              0.002697591419464053-0.0031292551636799603i
112                                               0.004451503868574532                              0.0028274111944458086-0.003438260116607897i
112.5                                             0.003477533329926626                              0.0021497219344571695-0.0027334837964151705i
113                                               0.003565959759827114                              0.002139410726002012-0.0028528916478152114i
113.5                                             0.0020373541336539654                             0.0011936642980877846-0.001651053424146989i
114                                               0.00592561137773467                               0.0033337454822459484-0.004898878571626704i
114.5                                             0.00503074414092837                               0.002711952467490674-0.00423718071665068i
115                                               0.006063476104117978                              0.003169879768346563-0.0051689074976668786i
115.5                                             0.005053186884786991                              0.002482002280958471-0.004401631784906617i
116                                               0.005039642378149941                              0.002341312642144224-0.004462762643406035i
116.5                                             0.005065420178776007                              0.002208363811527985-0.004558685212151059i
117                                               0.005094601500780279                              0.002062836431893769-0.004658290491908427i
117.5                                             0.00502174739893183                               0.0018633585107478753-0.004663243720748687i
118                                               0.005364306730277064                              0.0017909682308236625-0.00505650269382665i
118.5                                             0.005349824587385911                              0.0015605289076424853-0.005117164512130813i
119                                               0.0053764455529630596                             0.00131375104293896-0.005213465736067808i
119.5                                             0.005393757324062772                              0.0010256088038812655-0.005295351230303995i
120                                               0.005384366193083977                              6.84374302249439E-4-0.005340695752020165i
120.5                                             0.005327641595017034                              2.7917966877135004E-4-0.005320321764470676i
121                                               0.005190206800656797                              -1.9788450572024032E-4-0.005186433105321992i
121.5                                             0.004906787464604016                              -7.435922581014901E-4-0.004850116882765469i
122                                               0.00426448041989383                               -0.0013189613288715058-0.004055383368388168i
122.5                                             0.00567804690893039                               -0.001052887967456071-0.005579573785514462i
123                                               0.0033019307771255126                             -0.0018256114913601873-0.0027513432245981823i
123.5                                             0.0015993580489745435                             -0.0012048969472569777-0.0010517459366740972i
124                                               4.464544459875332E-4                              4.1008319165256014E-4+1.7650311120794677E-4i
124.5                                             0.00256272226257905                               0.0025404009638443563+3.3750309334427004E-4i
125                                               0.004407355771289181                              0.004374307884768553-5.387164597148699E-4i
125.5                                             0.005855790624689116                              0.005533240759773846-0.0019166456465852788i
126                                               0.006968498974713687                              0.006104433062424965-0.0033609336421534246i
126.5                                             0.007854584043497306                              0.006296156283651166-0.004696052230139954i
127                                               0.008606397464938036                              0.006268701598067945-0.005896902373184777i
127.5                                             0.00929089202550089                               0.006117070317455247-0.006993005459802243i
128                                               0.009956212615732294                              0.005890744894174319-0.008026536877223333i
128.5                                             0.010670475404333472                              0.005628963302530128-0.00906497752304189i
129                                               0.011507180866676625                              0.005349739074842392-0.010188007819466624i
129.5                                             0.012786387187860382                              0.005145815758937403-0.0117052243674759i
130                                               0.018361533488736727                              0.006102264290803997-0.017317860219529975i
130.5                                             0.008748675192665515                              0.0024675597698022686-0.008393477611170137i
131                                               0.011394036064140191                              0.002454229413505107-0.011126581497333926i
131.5                                             0.01230595824532511                               0.0017296596725050594-0.012183796032148387i
132                                               0.015142079220294482                              0.0032685275885016058-0.014785103669466705i
132.5                                             0.014996254163177607                              0.00104996622642102-0.014959452190838973i
133                                               0.015641836012738577                              -6.328601380684109E-4-0.01562902818140173i
133.5                                             0.016446488096505726                              -0.0020055022244077876-0.016323753598250616i
134                                               0.017367101345456434                              -0.003569695890641464-0.016996278427693873i
134.5                                             0.017632914956289835                              -0.005109267723842575-0.01687646506771635i
135                                               0.018570726800798992                              -0.007034558263140566-0.017186822974371813i
135.5                                             0.019244117646595917                              -0.00902535234524247-0.01699644312908588i
136                                               0.01975870588243931                               -0.011048124486825447-0.016381251584428762i
136.5                                             0.020064249904692848                              -0.012986728319162089-0.015294411129632954i
137                                               0.020066903920993518                              -0.014668619488621712-0.013693510699320767i
137.5                                             0.01951966156292557                               -0.015779283777315762-0.011490491330056063i
138                                               0.015689511756657885                              -0.013839080605139439-0.007391929867548761i
138.5                                             0.10645782811173522                               -0.09144951410635241+0.054500050788781965i
139                                               0.015662556999176343                              -0.01517884879790178-0.0038624138725521853i
139.5                                             0.009438598932920537                              -0.00943840928509891-5.983296321746712E-5i
140                                               0.03399083061641184                               0.022968367013681674-0.025056549697003768i
140.5                                             0.027870461620067316                              -0.02728077607389539-0.0057027964825708145i
141                                               0.021775502122294607                              -0.021758351516619298-8.640786754038273E-4i
141.5                                             0.0173482132687896                                -0.017293564538333653+0.0013759103088123946i
142                                               0.053388457447751614                              -0.052941335240584426-0.00689510054998756i
142.5                                             0.020817222011503368                              -0.020408418629586242+0.0041052626366381885i
143                                               0.01793876241807622                               -0.017247110731399996+0.004933190500174394i
143.5                                             0.015937683758190227                              -0.014993057206191429+0.0054053676274562375i
144                                               0.013890714710363643                              -0.012755433776629225+0.0055000785753241055i
144.5                                             0.010997510549374027                              -0.009833916532689505+0.0049233447890320485i
145                                               0.0037406963833714318                             -0.0032693197730652465+0.001817789221558076i
145.5                                             0.13300316080561994                               -0.12612445419708282+0.042219223557208585i
146                                               0.025691983334627588                              -0.02143705187570393+0.014160890316119263i
146.5                                             0.020728023707021724                              -0.01663633659103464+0.012364597511793769i
147                                               0.02036300121964642                               -0.015578759449962253+0.013113125968720558i
147.5                                             0.0021092702220141335                             -6.780679186465931E-4+0.0019973093819380685i
148                                               0.01162318882072617                               -0.00876032321319099+0.007639061170240811i
148.5                                             0.012002834156791422                              -0.008647095706625044+0.00832440770481033i
149                                               0.011831995720118765                              -0.0082137304225442+0.00851649900291667i
149.5                                             0.011337668696232159                              -0.007531057861820243+0.008475016162075334i
150                                               0.01068719123001679                               -0.00685340183584017+0.008200423139292898i
150.5                                             0.00892524803665018                               -0.005366727338000701+0.00713149985594081i
151                                               0.017253092729499975                              -0.013776315621447125+0.010386642221189523i
151.5                                             0.012362878318653236                              -0.0077526509034341745+0.009630013722280334i
152                                               0.01149421941772663                               -0.006771240019544982+0.009288023935184296i
152.5                                             0.011037240789785078                              -0.006196057359157732+0.00913397818333955i
153                                               0.010725000236117862                              -0.0057543935102459375+0.009050557186934273i
153.5                                             0.010497913223017059                              -0.005383623854250392+0.009012367959306954i
154                                               0.01034842999019701                               -0.005065691023561304+0.009023789542970256i
154.5                                             0.010322633498276187                              -0.0048096026824530095+0.00913370047552877i
155                                               0.012386015784023617                              -0.00511275607734048+0.011281538560661846i
155.5                                             0.011920574348144706                              -0.004937383148418094+0.010849992646788412i
156                                               0.007491522894874793                              -0.003041667452729669+0.006846252580166627i
156.5                                             0.008369803128360605                              -0.0031742739494334264+0.0077445199529385484i
157                                               0.00917053468999596                               -0.0032546719546119305+0.008573553345508609i
157.5                                             0.008190148772655295                              -0.002715160885439847+0.007726994129957945i
158                                               0.008410473860463695                              -0.0025764741270618645+0.00800611339103587i
158.5                                             0.008383154437209614                              -0.002348085566647025+0.008047594205090809i
159                                               0.008230673706584134                              -0.0020651581519797427+0.00796737795460759i
159.5                                             0.005802606927119496                              -0.0010185265945985955+0.005712517022009697i
160                                               0.008946177142141016                              -0.0019306952060588346+0.00873535926449896i
160.5                                             0.008731533278063633                              -0.00158713081388554+0.008586075306305417i
161                                               0.00869098551384801                               -0.0013066107031072967+0.008592205634901984i
161.5                                             0.008795111063460492                              -0.0010357508777898118+0.008733910850115358i
162                                               0.007684820807835336                              -6.592142922900724E-4+0.007656494456693575i
162.5                                             0.01244058445885989                               -9.233476848382481E-4+0.012406271427424521i
163                                               0.008837123363954159                              -1.1606965975871626E-4+0.008836361082698464i
163.5                                             0.008314525050904263                              2.535275602562556E-4+0.008310658854645945i
164                                               0.0107822590287628                                5.906042859987139E-4+0.010766071537041582i
164.5                                             0.009786885307955245                              0.0010926178975500358+0.009725703581799292i
165                                               0.00979260961296582                               0.001610153299106741+0.009659327584533318i
165.5                                             0.00993568579389583                               0.002203118501752886+0.009688349759492457i
166                                               0.010148156806707371                              0.002893730868085768+0.009726839581107974i
166.5                                             0.010419381743388986                              0.00370851985811203+0.009737063026213626i
167                                               0.01077647671422236                               0.004692355817327238+0.009701249778032313i
167.5                                             0.011609772867397268                              0.006116561887841879+0.009867851676264392i
168                                               0.010148784454072439                              0.006275269969235799+0.007976140213689184i
168.5                                             0.010740317337018315                              0.007900077531681395+0.007276207218962292i
169                                               0.01120910803704436                               0.008379300027332396+0.0074452289446382885i
169.5                                             0.01056431512835006                               0.009398618489840945+0.004823973944115561i
170                                               0.009767818834571283                              0.009404729790289397+0.002638435588876229i
170.5                                             0.008510754293570665                              0.008489084530461212+6.069452036350883E-4i
171                                               0.006960717143470427                              0.006907052153740172-8.626782116851873E-4i
171.5                                             0.005047429529204663                              0.004814042111216148-0.0015170838486137702i
172                                               0.0028992699596854838                             0.0025912029305466874-0.0013005512953593664i
172.5                                             4.001938262664942E-4                              3.394641379996308E-4-2.1194149568686302E-4i
173                                               0.0029672813561176206                             -0.002163112716779101+0.0020311824193980617i
173.5                                             0.009973293676825826                              -0.006435003914765365+0.007619534853333793i
174                                               0.023186825967538238                              0.014161950766079708-0.018359413088332645i
174.5                                             0.006346732582865122                              -0.0027142651431641997+0.005737053181817789i
175                                               0.04497404753027916                               -0.009622881250027682+0.04393250627614676i
175.5                                             0.10934014369457266                               0.10807793142292739-0.016565861356742123i
176                                               0.03196179648861936                               0.018014053438443426-0.02640171042748605i
176.5                                             0.019860350513061627                              0.008917466791280472-0.017745768749988747i
177                                               0.028379214833471268                              0.011214764141226215-0.026069309538631482i
177.5                                             0.025316079912423226                              0.007656295030483181-0.02413058326146298i
178                                               0.013375588537264083                              0.0035967307419440104-0.012882930438690772i
178.5                                             0.013962131342960874                              0.0030499641699023796-0.013624934135635376i
179                                               0.01527865996819607                               0.0025814446475729445-0.015059003750423669i
179.5                                             0.019612003731193553                              0.0022568244840851606-0.019481720498980157i
180                                               0.04192568180249997                               0.001285012262821935-0.04190598451401511i
180.5                                             0.02302490372306624                               -0.0021780172667739085+0.022921658584014036i
181                                               0.012303829701300553                              8.806503468544191E-4-0.01227227282475381i
181.5                                             0.007162185600135733                              -2.122302910779447E-4-0.007159040499560023i
182                                               0.01977332172232636                               -0.002054855991017597-0.019666260925524266i
182.5                                             3.1017676702692576E-4                             -6.179224345701896E-5-3.039594470514517E-4i
183                                               0.004615937995278256                              -8.032762122356243E-4-0.004545506671770468i
183.5                                             0.006494343102172918                              -0.0014868342077319183-0.006321852289278765i
184                                               0.008078102073922127                              -0.0023485161965348875-0.00772917879152231i
184.5                                             0.008839541675977792                              -0.0028107868366158127-0.008380750228974465i
185                                               0.015994966283641866                              -0.006720162424054996-0.014514763636007285i
185.5                                             0.010441739698589492                              -0.004878528655596286-0.00923200336273908i
186                                               0.012520634375471639                              -0.0067688606964978-0.010533224104501403i
186.5                                             0.014298593238699463                              -0.00883803049976655-0.011240061631991982i
187                                               0.022183869177831612                              -0.013415773793582516-0.017667514404085594i
187.5                                             0.018989932449919287                              -0.014824417150684882-0.011868200815413324i
188                                               0.021038859841638412                              -0.018083333257455054-0.010752984782651069i
188.5                                             0.02306413725142645                               -0.021404515435360694-0.008590759345368904i
189                                               0.02475907628667556                               -0.024204513173747347-0.005210892494699072i
189.5                                             0.025792445231574264                              -0.025779737629607533-8.0954232276967E-4i
190                                               0.025756314413436975                              -0.02544614986112753+0.003985121003038759i
190.5                                             0.023855949602979813                              -0.02244531255318691+0.008081724806603033i
191                                               0.015994493525918196                              -0.013684165650403427+0.008280545489456477i
191.5                                             0.10223212627977363                               -0.058461920907799066-0.08386662892625307i
192                                               0.04643629424489432                               -0.03716538421104938+0.027839964792425426i
192.5                                             0.043623566816217645                              -0.02777932141500919+0.03363517330846709i
193                                               0.020572021504930763                              0.020564136024408274+5.69542245112387E-4i
193.5                                             0.024423021106638333                              -0.014231682102630766+0.019848002028036996i
194                                               0.01361461289725887                               -0.00648904292374178+0.011968709465771332i
194.5                                             0.017130362623623187                              -0.0065240503395221534+0.015839384166823126i
195                                               0.01644141367279309                               -0.0037088051160270434+0.016017641779339405i
195.5                                             0.016884410054048674                              -0.016074837815402823-0.005165548575103655i
196                                               0.019853840341655944                              -0.0073676657699255875+0.018436173068579927i
196.5                                             0.01954434222224682                               -0.008313595340607697+0.017688002866715218i
197                                               0.021323229746005697                              -0.0062327339546813096+0.02039198750124923i
197.5                                             0.022593854706894508                              -0.0052013050228972004+0.021987011997428016i
198                                               0.020514222168671378                              -0.0031977873227478897+0.020263451518043048i
198.5                                             0.016825855288651232                              -0.0014668326484363935+0.016761796090398955i
199                                               0.07050591122711082                               -0.02917076265305955-0.06418839555717293i
199.5                                             0.03046642721109524                               -0.002021925531434344+0.03039925992773999i
200                                               0.029265511023473443                              -3.745134905203618E-5+0.02926548706004224i
200.5                                             0.02966255169345238                               0.001515774969961382+0.029623797852523455i
201                                               0.03205147204370284                               0.003162544436199291+0.03189506502356328i
201.5                                             0.043335174814661884                              0.006482171135406214+0.04284762342987779i
202                                               0.4441899095425164                                0.3823405944910903-0.22609808832360465i
202.5                                             0.022727692863173176                              0.0048454830607195295+0.022205164191939967i
203                                               0.2983127262670342                                0.22358412204939926-0.19748575396789975i
203.5                                             0.00792639761462032                               -0.0012494863141834262-0.007827296027091797i
204                                               0.0010629620345188181                             -1.070897844105648E-4-0.0010575538118239108i
204.5                                             0.06402777182109211                               -0.026685314233473742-0.05820180038997591i
205                                               0.02361100030654942                               0.008203648815005479+0.022139997326014658i
205.5                                             0.019606554581575907                              0.007753528948766762+0.018008325058176594i
206                                               0.018912664735328818                              0.00827813021486529+0.017004747793974616i
206.5                                             0.01847360925630803                               0.008860059003815108+0.016210292822884616i
207                                               0.01443538947022276                               0.00755036225400947+0.012303353160429362i
207.5                                             0.02707549486499381                               0.015324884579538886+0.022321073782596516i
208                                               0.026038056192645088                              0.015521262158833649+0.02090623809507827i
208.5                                             0.02511798725406399                               0.016171558081984855+0.019219625201764765i
209                                               0.02008189344425643                               0.01581494567286531-0.012376184293666131i
209.5                                             0.093251463328721                                 0.0847949125040034+0.03880281209379296i
210                                               0.007160501298067186                              0.0046563397199218415+0.0054397866918014385i
210.5                                             0.02932349078410022                               0.020173182195523522+0.021281678314254805i
211                                               0.007523256772305128                              -0.005442702840291857-0.005193878921799575i
211.5                                             0.008904423398756444                              0.0073990169106193555+0.004954119984486658i
212                                               0.009370162132860467                              -0.005405229370222355+0.007653981568528753i
212.5                                             0.06113798994190637                               -0.021214026411370435+0.05733950555728853i
213                                               0.038408730262565305                              0.03264292042938982+0.020240313886474792i
213.5                                             0.021220627570980234                              0.019708551474858473+0.007866894766621727i
214                                               0.021073295245141847                              0.020353233527074306+0.005461653365172163i
214.5                                             0.021438377324928266                              0.02130589674345298+0.0023796609597415566i
215                                               0.02579735332293024                               0.024494500461569205-0.008094620782117342i
215.5                                             0.006547133434632478                              0.006350786024160909+0.0015913745901593803i
216                                               0.009313772098156634                              0.00930494424959999+4.0541732601985395E-4i
216.5                                             0.005357898331203545                              0.004667569497406621+0.002630754552289712i
217                                               0.002817978225344944                              0.0027152587943277606-7.539038123951868E-4i
217.5                                             0.00545439050678612                               -0.0024435387712556356+0.004876422261647266i
218                                               5.366514632286714E-4                              -5.6615070753805103E-5+5.336567499329655E-4i
218.5                                             0.01616910456369198                               -0.010544811218106551+0.012257524169509069i
219                                               0.03608597245789917                               -0.011584013047525658+0.034176132752946356i
219.5                                             0.07026366494248788                               0.03731264603034604+0.05953779520073197i
220                                               0.04628773899345157                               0.009532683114992037+0.04529550456452652i
220.5                                             0.06108071376938327                               0.04290151360498314+0.04347773826889771i
221                                               0.05922574284129782                               0.054369255067828685+0.023487714202810896i
221.5                                             0.044533683535006335                              0.04425378182128729+0.004985154331612731i
222                                               0.08035936286123398                               0.07577895371484783+0.0267428004020974i
222.5                                             0.04296486739266827                               0.041846247748709126-0.009740194013633675i
223                                               0.071436651972144                                 0.06825459334229757-0.02108330459550429i
223.5                                             0.05318444312438356                               0.04759185971493434-0.023740258619585404i
224                                               0.04520591583385667                               0.03767735647090937-0.02497982457387875i
224.5                                             0.02281828549152718                               0.017281127594882043-0.014900898691765078i
225                                               0.027305974858762055                              0.019581805736483028-0.019030742158044858i
225.5                                             0.07253001403258105                               0.04934686252500369-0.05315533928501248i
226                                               0.052367980050705476                              0.03097547576791746-0.04222469935407764i
226.5                                             0.10528154700213546                               -0.005856837553707969+0.10511851213288902i
227                                               0.058463086988266674                              0.025352000215163584-0.052680248910649444i
227.5                                             0.03826927010832201                               0.014649949913042554-0.035354151130653i
228                                               0.04369674391988579                               0.01286410073604828-0.04176027228662282i
228.5                                             0.03876764139104881                               0.008473244828930486-0.037830333610661744i
229                                               0.03814097559253634                               0.005065282194440094-0.037803133936766944i
229.5                                             0.03362434440032024                               0.0013179139469951984-0.033598506502219155i
230                                               0.10256079388250265                               0.027831423826331848-0.09871235125154441i
230.5                                             0.04419475244746261                               -0.00440203689868348-0.043974972598458i
231                                               0.04272790895720181                               -0.008787956982222764-0.04181442353941435i
231.5                                             0.046563960051595917                              -0.014925830149648754-0.0441069378899789i
232                                               0.05078363545668358                               -0.021157479452127863-0.046166423875259356i
232.5                                             0.020662941465163568                              -0.010408822014253347-0.017849749977755174i
233                                               0.028271350941569254                              -0.01742290382971569-0.02226458412371197i
233.5                                             0.036318611148056824                              -0.025454307506405732-0.0259059789448902i
234                                               0.03745787750326456                               -0.031089576837303585-0.020893319485590842i
234.5                                             0.03922621608558242                               -0.03670754357026722-0.013829398881720743i
235                                               0.02444423787390475                               -0.023103938833769818-0.007983030477297601i
235.5                                             0.03027872181362663                               -0.03027823025355202+1.7253225749494825E-4i
236                                               0.021718636878536337                              -0.02018566348262444+0.008014872277707285i
236.5                                             0.037564066122098255                              -0.033053404362364563+0.01784745146185833i
237                                               0.03595413284448529                               -0.024526140106368433+0.026290076456368123i
