% Model:              biconAndDipole_fullFeature_addCablesV1_1.1.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 2 2022, 12:52
% Table:              Table 8 - s22
% freq (MHz)                                      abs(emw.S22) (1)                                  S22 (1)
245                                               0.9971562889619465                                0.9679087842802334-0.2397357919241965i
245.5                                             0.9918145952653584                                0.9787350916677339-0.16054224278843054i
246                                               0.943569635765928                                 0.9434250337720983+0.016518571111364917i
246.5                                             0.9989102295138137                                0.9756183047387011-0.21445412116842816i
247                                               0.9967033582643615                                0.9668300443109146-0.24219258822930823i
247.5                                             0.9983469714554536                                0.9784367448475597-0.19838904139691677i
248                                               0.9994130578645967                                0.9762623466625868-0.2138651227272059i
248.5                                             0.9978423039444666                                0.9728582182529439-0.22189220517834451i
249                                               0.9992725130295956                                0.974006674730788-0.22328580984101154i
249.5                                             0.9991977739265653                                0.9732747549297404-0.22612483905192143i
250                                               0.9955062254427894                                0.9655720335308271-0.2422876244435384i
250.5                                             0.9991022914115186                                0.9725810575465647-0.22867329359886573i
251                                               0.9980672490244963                                0.9695210008323795-0.23699633440268061i
251.5                                             0.9980481980379777                                0.9722808334479082-0.22532240571389123i
252                                               0.996179691363485                                 0.981897702548377-0.16807997862704271i
252.5                                             0.9990854119094648                                0.9746843571062799-0.2194585708114924i
253                                               0.9991273583160747                                0.9742848350425312-0.22141485573873715i
253.5                                             0.9981062048840222                                0.9717878530432004-0.22769357677737218i
254                                               0.9992330277571672                                0.9739720950180242-0.22325994241456867i
254.5                                             0.9994150304158566                                0.9734562719784602-0.22630353414590268i
255                                               0.9995334703920088                                0.9731256400008081-0.22824032774010458i
255.5                                             0.9995482896989569                                0.9724804134776085-0.23103815451680149i
256                                               0.9995454526580206                                0.9720685639754321-0.23275269893186804i
256.5                                             0.9995428520922485                                0.9716375794041505-0.23453427778972857i
257                                               0.9967785453819007                                0.9707727192516982-0.22620299752726875i
257.5                                             0.9995145329143679                                0.9704630684661858-0.23922945941129886i
258                                               0.9994191108040446                                0.9713349370876257-0.23525942921235934i
258.5                                             0.9992561238435805                                0.9705254195770324-0.23789327647859704i
259                                               0.9993461206680873                                0.9693662855505745-0.24294376578179025i
259.5                                             0.9994639816716152                                0.9700059371622182-0.24086662809307066i
260                                               0.999502348271744                                 0.9689023472628846-0.24542450095539195i
260.5                                             0.9992607726251814                                0.9696576392921288-0.24142525607295195i
261                                               0.9994450782278322                                0.9676329922604392-0.25015366613932843i
261.5                                             0.999296442495309                                 0.9646062070446473-0.26101387954421046i
262                                               0.9751901122125518                                0.8616533926933223-0.45667185792121756i
262.5                                             0.9007339095994157                                0.8812582026555262-0.18629427300537113i
263                                               0.9993247753139397                                0.97126147613567-0.23516196871734044i
263.5                                             0.9992312447392315                                0.9697509863744064-0.2409275926268716i
264                                               0.9992279099946264                                0.9685979935664771-0.24550833584875276i
264.5                                             0.9993535147166277                                0.9693767983993847-0.24293223355791155i
265                                               0.9994017734485988                                0.9677086894534693-0.2496873988179086i
265.5                                             0.9750086121348595                                0.9375419062834787-0.26768819118423154i
266                                               0.9984412518272887                                0.9680994000133497-0.2442713348803655i
266.5                                             0.9990088226271832                                0.9682407316230751-0.2460254322483i
267                                               0.9989881737716717                                0.9671789577752846-0.2500844556792243i
267.5                                             0.9985768254885604                                0.9659254766049916-0.2532659670153703i
268                                               0.9975075300629582                                0.9633793178965852-0.25869202226086085i
268.5                                             0.927305957215364                                 0.9128994546089422-0.16282175549292707i
269                                               0.9989712268496236                                0.9664239677606772-0.25291940734382484i
269.5                                             0.9988057484951                                   0.9654772863443455-0.255864285862673i
270                                               0.9966971591770825                                0.962633887839436-0.2583432311766624i
270.5                                             0.9938027866712028                                0.960536322488045-0.2549783362887732i
271                                               0.9978750990249529                                0.9643903623248445-0.25633170367516867i
271.5                                             0.9989851119076508                                0.964652878836365-0.25964606133322143i
272                                               0.999357359736156                                 0.9648288733574549-0.2604234582264144i
272.5                                             0.999518174630053                                 0.964445840339557-0.2624515240335226i
273                                               0.9995330706071355                                0.9638998658808915-0.26450596929394277i
273.5                                             0.9995345117095579                                0.9633084053928316-0.2666573760427118i
274                                               0.9989953561457412                                0.9634551322355718-0.26409454702756224i
274.5                                             0.9995217293690735                                0.9621976322365232-0.2705908424159468i
275                                               0.9989497245167995                                0.9605373824127691-0.27435103262028265i
275.5                                             0.9993776219022255                                0.9625200546453129-0.2689066298262865i
276                                               0.9994941211462031                                0.9609754993640808-0.2747991772691042i
276.5                                             0.9990269826194634                                0.9585449791531228-0.2815074331915396i
277                                               0.9976583529302439                                0.9613890110893213-0.2665583585787245i
277.5                                             0.9992267217592252                                0.9593638241323276-0.2794192091175633i
278                                               0.9991950339952397                                0.9584273175523796-0.28250273083653216i
278.5                                             0.9990447945275304                                0.9595404321677232-0.2781594156377496i
279                                               0.9985472788857225                                0.9598569401189644-0.27526591266544376i
279.5                                             0.9980000818159842                                0.9574379570759431-0.2816322454104922i
280                                               0.999122679284912                                 0.9535140674110829-0.29842428103395696i
280.5                                             0.9979961319828266                                0.9424146250300206-0.32840668991695204i
281                                               0.9843132298977513                                0.9718689594408058-0.15602326822364948i
281.5                                             0.9952569157764332                                0.9340983706664109-0.34350627697201475i
282                                               0.9992412940213125                                0.963349711338254-0.2654062873066306i
282.5                                             0.9993572010870565                                0.958980456676414-0.28119619321258965i
283                                               0.9992169881452622                                0.9526632321811279-0.3014421262005286i
283.5                                             0.9911234199545519                                0.957922094998241-0.2543833593154i
284                                               0.9654299834157581                                0.9590745427323633-0.11059418773542945i
284.5                                             0.9980785091495714                                0.964117606082708-0.2581432781762472i
285                                               0.9925236806491845                                0.9502283615551427-0.2866519100680014i
285.5                                             0.9954068865453806                                0.9535740573788806-0.2855370148964012i
286                                               0.9982007913955661                                0.9536190637011053-0.2949839000497512i
286.5                                             0.9560560506229427                                0.9219646235925117-0.25303044239114203i
287                                               0.9966451298723575                                0.9619928216555328-0.26052125821420913i
287.5                                             0.9943687439482792                                0.9618520305981154-0.25220997239514653i
288                                               0.9895883061296592                                0.9499300261997605-0.2773408750124844i
288.5                                             0.9947279273187576                                0.9552284437071806-0.2775288628604764i
289                                               0.9874617488244612                                0.9472506426672836-0.27892100200214665i
289.5                                             0.9983405214102348                                0.9562812477733723-0.2867228136138829i
290                                               0.9990497330500306                                0.9556309608178033-0.2913242795130188i
290.5                                             0.9974430909654657                                0.9509775690422244-0.3008893200053528i
291                                               0.9992192554161798                                0.9545937794451063-0.29527925196188903i
291.5                                             0.9988893877321805                                0.9539714826967459-0.29617295474999505i
292                                               0.9967483516684459                                0.9508599298727265-0.29895262219321217i
292.5                                             0.9963776076246053                                0.949240786649282-0.3028370286757947i
293                                               0.9968207725403647                                0.9489801966335843-0.3051036528218782i
293.5                                             0.995845317232741                                 0.947957445549368-0.3050976520425801i
294                                               0.9969808482277702                                0.9499358970650666-0.30264269890441986i
294.5                                             0.9902863886868428                                0.9410608843739181-0.30833673722053917i
295                                               0.9900211275830323                                0.9420888161784783-0.30431972576915234i
295.5                                             0.9346627494331128                                0.9131419132120473-0.19941489792216543i
296                                               0.9936072889138148                                0.946054400349093-0.30370465285006554i
296.5                                             0.9966749875847614                                0.946107722910999-0.31343453467231186i
297                                               0.9964331902888176                                0.9464748693502131-0.31155164001758706i
297.5                                             0.9982150882512868                                0.9466780672555031-0.3165975353503396i
298                                               0.997799657318063                                 0.9469992206887845-0.31431931559940574i
298.5                                             0.9973138944468788                                0.9447829641951446-0.3194059401818261i
299                                               0.9993688112037284                                0.942274057894118-0.33295288048987615i
299.5                                             0.9983486870452677                                0.9415678748313244-0.3318885927696721i
300                                               0.9981414969035124                                0.9505034898999071-0.3046794438896093i
