% Model:              biconAndDipole_fullFeature.mph
% Version:            COMSOL 5.6.0.401
% Date:               Dec 26 2021, 17:31
% Table:              Table 5 - Global Evaluation 4
% freq (MHz)                                      10 * log10( (abs(emw.Vport_1))^2 /50/.001)
159.7194388777555                                 -29.282916447057655
160.22044088176352                                -29.339578317212176
160.7214428857715                                 -29.406929582337792
161.22244488977952                                -29.48511612253293
161.72344689378758                                -29.57431025587198
162.22444889779558                                -29.674459483892974
162.72545090180358                                -29.78489558833948
163.2264529058116                                 -29.9038342214182
163.7274549098196                                 -30.027962302475796
164.2284569138276                                 -30.152489332106498
164.72945891783564                                -30.271983525627274
165.23046092184367                                -30.381838484418484
165.7314629258517                                 -30.479624639651924
166.2324649298597                                 -30.56555138579337
166.73346693386767                                -30.64193534845092
167.2344689378757                                 -30.712214530058834
167.73547094188376                                -30.780079218282328
168.23647294589176                                -30.848918533637566
168.7374749498998                                 -30.921502028792567
169.23847695390782                                -30.999773380737636
169.7394789579158                                 -31.084650911067104
170.2404809619238                                 -31.17527779826728
170.74148296593185                                -31.268728100094734
171.24248496993988                                -31.36417980149622
171.74348697394788                                -31.459946273777035
172.24448897795588                                -31.55044683875916
172.74549098196388                                -31.62601474247165
173.2464929859719                                 -31.66850252128862
173.74749498997994                                -31.63794235034727
174.24849699398794                                -31.435305841242208
174.749498997996                                  -30.904292070363184
175.250501002004                                  -30.346646179351566
175.75150300601197                                -31.324835473569674
176.25250501002                                   -32.95068182560311
176.75350701402806                                -32.45285026398017
177.25450901803606                                -32.05735023210628
177.75551102204406                                -32.40253665598085
178.2565130260521                                 -33.23329360077188
178.7575150300601                                 -34.10163410441836
179.2585170340681                                 -34.876318415032166
179.75951903807615                                -35.574050196583784
180.26052104208415                                -36.23095916806871
180.76152304609218                                -36.87236297443217
181.26252505010018                                -37.50771179820298
181.76352705410818                                -38.12283987436836
182.26452905811618                                -38.65922993450722
182.76553106212424                                -38.99798040242916
183.26653306613224                                -39.045887258426816
183.76753507014027                                -38.909066256808146
184.26853707414827                                -38.87047456479782
184.76953907815627                                -38.97669609655193
185.27054108216427                                -38.76855472898656
185.77154308617233                                -38.26149050101242
186.27254509018036                                -37.60346018167387
186.77354709418836                                -36.86309641592557
187.2745490981964                                 -36.07364979967343
187.77555110220436                                -35.24681487648182
188.2765531062124                                 -34.376295056088175
188.77755511022042                                -33.449613513880514
189.27855711422845                                -32.47265230870335
189.77955911823645                                -31.501480453609737
190.28056112224448                                -30.678526642803718
190.78156312625245                                -30.278022251184304
191.28256513026048                                -30.79511659098211
191.7835671342685                                 -33.48296925682377
192.28456913827654                                -43.3824379637175
192.78557114228457                                -33.772571461717995
193.28657314629257                                -32.129755272473155
193.7875751503006                                 -32.90503845924477
194.28857715430857                                -34.40637606922479
194.78957915831663                                -35.495789028629815
195.29058116232463                                -35.21490661220883
195.79158316633266                                -32.50941641435472
196.29258517034066                                -29.853938253291542
196.7935871743487                                 -31.95612798431076
197.29458917835666                                -32.59064689564685
197.7955911823647                                 -32.514289303214795
198.29659318637272                                -32.52560457760072
198.79759519038075                                -32.21723270469951
199.29859719438875                                -31.8474595372307
199.79959919839678                                -31.29017409383449
200.30060120240478                                -30.559633792699014
200.80160320641278                                -29.78529747763082
201.30260521042084                                -28.95856584248005
201.80360721442884                                -28.06555663681503
202.30460921843687                                -27.059302767124187
202.80561122244487                                -25.812600084007144
203.30661322645287                                -24.256248779370328
203.80761523046087                                -27.899692125337808
204.30861723446893                                -33.82861422282593
204.80961923847693                                -31.675629850392866
