% Model:              biconAndDipole_fullFeature.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 1 2022, 14:45
% Table:              Table 10 - s22
% freq (MHz)                                      abs(emw.S22) (1)                                  S22 (1)
243.5                                             0.999505222116047                                 0.9732484347350091-0.22759212052068734i
244                                               0.9847059264670563                                0.9302086803309609-0.3230442270901553i
244.5                                             0.9994235571256255                                0.9754606005722181-0.21754094618927738i
245                                               0.9994386678858027                                0.9726893526158784-0.2296803739396364i
245.5                                             0.9924948986162053                                0.9459431815870033-0.30039577391875766i
246                                               0.9736806486085996                                0.9724045499936707-0.049833689673453335i
246.5                                             0.9987803183282237                                0.9757858498517972-0.2130823772836075i
247                                               0.9970696996997329                                0.9679484191688004-0.23921505782022986i
247.5                                             0.9983371110638917                                0.9785843045242565-0.19761008644847664i
248                                               0.9993997753943568                                0.9762927588073805-0.2136641293211488i
248.5                                             0.999400300043939                                 0.9751977674078436-0.21860986750527212i
249                                               0.9992859757537752                                0.9742771262129492-0.2221633243278731i
249.5                                             0.9990622400415345                                0.9735887893323109-0.22416562797015518i
250                                               0.9979488130439311                                0.9704712715973121-0.23256686019312198i
250.5                                             0.9988991018921436                                0.9724844963101783-0.2281957935573525i
251                                               0.9981745327739759                                0.969944773498182-0.23571070031312863i
251.5                                             0.9958007214201906                                0.9718309983410506-0.21717179246948476i
252                                               0.9960909409956848                                0.9824803154715629-0.164102384030724i
252.5                                             0.9990712370092695                                0.975097390622594-0.21755094902169517i
253                                               0.9991756371942422                                0.9748816406550931-0.21899255849492666i
253.5                                             0.9978188273625208                                0.9717229453200916-0.2267089097886591i
254                                               0.9992961862751173                                0.9741513112749041-0.2227601639552702i
254.5                                             0.9993774949127336                                0.9737932904174111-0.22468200834976199i
255                                               0.9909270024610881                                0.962206982138761-0.2368418200612709i
255.5                                             0.9995488347066948                                0.9727128008552564-0.23006016607799337i
256                                               0.9995481575151179                                0.9722555540157776-0.2319820184353528i
256.5                                             0.9995037849247279                                0.9714655623553283-0.23507972527740956i
257                                               0.9995180369287936                                0.9715135979878929-0.23494176953153298i
257.5                                             0.9994830468347065                                0.9709931828406518-0.2369358558491482i
258                                               0.9993358981447015                                0.9719003368204585-0.23255531085949527i
258.5                                             0.9994817887695095                                0.9707986653433371-0.2377263078615697i
259                                               0.9994117353819111                                0.9695575961888956-0.24244975663319093i
259.5                                             0.999493008446548                                 0.9702730436134458-0.23990934698471356i
260                                               0.9995098075214454                                0.96920359924981-0.24426264252392413i
260.5                                             0.9993031224125575                                0.969945020644939-0.24044414609130238i
261                                               0.9994611345512854                                0.9682197662734063-0.24793758020117265i
261.5                                             0.9994192227566768                                0.9662242467797713-0.25543979280923257i
262                                               0.9984389346753509                                0.9550076630375459-0.2912742175600422i
262.5                                             0.9722813903165696                                0.9602867671749422-0.15225119620094874i
263                                               0.9980834092565025                                0.9670735558556718-0.24685872356015676i
263.5                                             0.9993534982406574                                0.9708531169621317-0.23696337212901303i
264                                               0.9991804434439213                                0.9694635658116347-0.2418717700034079i
264.5                                             0.9983529254396296                                0.9695086910283894-0.23824664059391384i
265                                               0.9990413973185924                                0.9681509990408754-0.2465103580226202i
265.5                                             0.9885662035011985                                0.9604980242730151-0.2338946003489768i
266                                               0.9989324510821439                                0.9683556457086916-0.24526187076079048i
266.5                                             0.9990695183876681                                0.9685717037379932-0.24496684936833446i
267                                               0.9991321968954896                                0.9676591856188806-0.24879880900159504i
267.5                                             0.9989538173917522                                0.9667292521427472-0.25168091372426094i
268                                               0.9986457765678051                                0.9654180084630088-0.25546321847192055i
268.5                                             0.9598637472179014                                0.9429903127488597-0.17918616934629497i
269                                               0.9989692904998317                                0.9667524454651392-0.251653238701413i
269.5                                             0.9988290736330147                                0.9658462668680565-0.2545594372865108i
270                                               0.9967585477613178                                0.9630420175075433-0.2570557819817557i
270.5                                             0.993946368740605                                 0.9609974107568885-0.2537978732203856i
271                                               0.9980766681757357                                0.9648080168262056-0.25554358967632457i
271.5                                             0.9989975123444058                                0.965001437102501-0.2583955418741179i
272                                               0.9993618312333097                                0.9651568764205828-0.2592224404330344i
272.5                                             0.9905485634648309                                0.9569133939714792-0.25593595491885207i
273                                               0.9995350214085699                                0.9642651095547853-0.2631787558248728i
273.5                                             0.9995345669322397                                0.9636783258870598-0.26531761100223583i
274                                               0.998952359608275                                 0.9638247644344722-0.26257882669738375i
274.5                                             0.9995225630076812                                0.9625816180179932-0.2692247808343542i
275                                               0.9976507253427209                                0.9591323284387673-0.27453988111108i
275.5                                             0.9993536746152808                                0.962968666200247-0.2672061280801427i
276                                               0.9995009549108523                                0.961295587115152-0.2737023073717883i
276.5                                             0.998568740898874                                 0.9586033365098249-0.27967690918735894i
277                                               0.9985916326166423                                0.9610763394149235-0.27114114137987577i
277.5                                             0.999287271997135                                 0.9587152785729319-0.28185114263792055i
278                                               0.9989037023292384                                0.9544479785232733-0.2946823082913139i
278.5                                             0.9992172808201535                                0.9625127347533189-0.26833637421585005i
279                                               0.9993158764617129                                0.959186997159594-0.2803435846036121i
279.5                                             0.9819631169284129                                0.9398089678973824-0.28462372857409596i
280                                               0.9979489153160817                                0.9552156079470634-0.2889034093167922i
280.5                                             0.9966882522400328                                0.9344460048391379-0.3466960285227753i
281                                               0.9983994944185635                                0.9648134507633956-0.2567811435469357i
281.5                                             0.9847751166478206                                0.8875624769353033-0.4266320193154726i
282                                               0.9992823685164415                                0.96376624186715-0.26404522920344387i
282.5                                             0.9993008445060062                                0.9596757621637697-0.2786119332437234i
283                                               0.9993210357735268                                0.9555766607691055-0.29243080879558575i
283.5                                             0.9395207276020142                                0.8123330845282174-0.47203194529045395i
284                                               0.9854553040900408                                0.939653391400416-0.2969404997451362i
284.5                                             0.9842107072779334                                0.938977973869884-0.29494250441016i
285                                               0.9973366770662282                                0.9556290567472292-0.2854006890704836i
285.5                                             0.9949709520814661                                0.9536468663190164-0.28376900790223564i
286                                               0.99244879877491                                  0.9489559747914701-0.2905807565846929i
286.5                                             0.9895291573572751                                0.9418268557288854-0.30352945011652527i
287                                               0.9966452768474465                                0.9619274152982862-0.26076321742124936i
287.5                                             0.9950025416474205                                0.9627876706220672-0.2511373313208549i
288                                               0.9876028614976595                                0.9479713561144989-0.27696519641428435i
288.5                                             0.9931496889130055                                0.9542611288429204-0.27519448135352365i
289                                               0.9965578197798216                                0.9562724414195799-0.28048263038154014i
289.5                                             0.998061579619876                                 0.9565348914251924-0.28489983888994613i
290                                               0.9989170534112923                                0.956063021782902-0.2894456390675888i
290.5                                             0.9976134238435552                                0.9519910006768668-0.2982376201338771i
291                                               0.9993404358153729                                0.9542314456912415-0.2968562862896162i
291.5                                             0.9943458384522673                                0.9486057645254412-0.29811197553343216i
292                                               0.9986339950490654                                0.9530466010989729-0.2982817999834251i
292.5                                             0.996586958035505                                 0.9515457864436202-0.2962198191003665i
293                                               0.9936413535883528                                0.9458540524123834-0.3044392404010464i
293.5                                             0.9826377363889289                                0.9364258908200832-0.2977977031096306i
294                                               0.9964137429494225                                0.95041201890629-0.2992613263636779i
294.5                                             0.9906617736646885                                0.942308235206056-0.30572199734941363i
295                                               0.9907029380328164                                0.943051971382002-0.30355442790276344i
295.5                                             0.8794992066107913                                0.8651382954034934-0.1582863994642279i
296                                               0.9963291389975618                                0.9482896667386937-0.30564433770681887i
296.5                                             0.9917020656235702                                0.9415617746752293-0.31134291614309895i
297                                               0.9946506047750235                                0.9454444581863162-0.30897346498381223i
297.5                                             0.9969112106527982                                0.94622123569484-0.31384285087501657i
298                                               0.996203157287341                                 0.9459225651427775-0.3124919700455908i
298.5                                             0.9981675347724271                                0.9446156248569896-0.32255193186478326i
299                                               0.998547054327331                                 0.9410107108107024-0.334058470698359i
299.5                                             0.8727367943941058                                0.7307051801144553-0.4772205486388879i
300                                               0.9988772820116842                                0.9500481046221779-0.3084873148491801i
